marker_value,marker_type,Comportementale,Désignée,Montrée,Suggérée,total_count,P(Comportementale),P(Désignée),P(Montrée),P(Suggérée),entropy,normalized_entropy
attaqu,lemma,0,0,0,3,3,0.00,0.00,0.00,1.00,-0.00,-0.00
assister,lemma,0,0,0,4,4,0.00,0.00,0.00,1.00,-0.00,-0.00
augmenter,lemma,0,0,0,3,3,0.00,0.00,0.00,1.00,-0.00,-0.00
aïe,word,0,0,3,0,3,0.00,0.00,1.00,0.00,-0.00,-0.00
aïe,lemma,0,0,3,0,3,0.00,0.00,1.00,0.00,-0.00,-0.00
agressés,word,0,0,0,4,4,0.00,0.00,0.00,1.00,-0.00,-0.00
électricité,word,0,0,0,5,5,0.00,0.00,0.00,1.00,-0.00,-0.00
électricité,lemma,0,0,0,5,5,0.00,0.00,0.00,1.00,-0.00,-0.00
alvin,word,0,0,0,8,8,0.00,0.00,0.00,1.00,-0.00,-0.00
alvin,lemma,0,0,0,8,8,0.00,0.00,0.00,1.00,-0.00,-0.00
allait,word,0,0,0,5,5,0.00,0.00,0.00,1.00,-0.00,-0.00
alarmant,lemma,0,4,0,0,4,0.00,1.00,0.00,0.00,-0.00,-0.00
émue,word,0,3,0,0,3,0.00,1.00,0.00,0.00,-0.00,-0.00
aimerai,lemma,0,0,3,0,3,0.00,0.00,1.00,0.00,-0.00,-0.00
amusante,word,0,3,0,0,3,0.00,1.00,0.00,0.00,-0.00,-0.00
angoisse,word,0,3,0,0,3,0.00,1.00,0.00,0.00,-0.00,-0.00
angoisse,lemma,0,6,0,0,6,0.00,1.00,0.00,0.00,-0.00,-0.00
anglais,word,0,0,0,7,7,0.00,0.00,0.00,1.00,-0.00,-0.00
anglais,lemma,0,0,0,7,7,0.00,0.00,0.00,1.00,-0.00,-0.00
applaudi,word,5,0,0,0,5,1.00,0.00,0.00,0.00,-0.00,-0.00
appartement,lemma,0,0,0,5,5,0.00,0.00,0.00,1.00,-0.00,-0.00
ah,lemma,0,0,5,0,5,0.00,0.00,1.00,0.00,-0.00,-0.00
affrontent,word,3,0,0,0,3,1.00,0.00,0.00,0.00,-0.00,-0.00
affrontements,word,4,0,0,0,4,1.00,0.00,0.00,0.00,-0.00,-0.00
affrontement,lemma,4,0,0,0,4,1.00,0.00,0.00,0.00,-0.00,-0.00
énerver,lemma,0,3,0,0,3,0.00,1.00,0.00,0.00,-0.00,-0.00
aimerais,word,0,0,4,0,4,0.00,0.00,1.00,0.00,-0.00,-0.00
unique,word,0,0,0,8,8,0.00,0.00,0.00,1.00,-0.00,-0.00
unique,lemma,0,0,0,8,8,0.00,0.00,0.00,1.00,-0.00,-0.00
contester,lemma,8,0,0,0,8,1.00,0.00,0.00,0.00,-0.00,-0.00
contents,word,0,16,0,0,16,0.00,1.00,0.00,0.00,-0.00,-0.00
contente,word,0,10,0,0,10,0.00,1.00,0.00,0.00,-0.00,-0.00
content,word,0,4,0,0,4,0.00,1.00,0.00,0.00,-0.00,-0.00
content,lemma,0,30,0,0,30,0.00,1.00,0.00,0.00,-0.00,-0.00
contenir,lemma,0,0,0,3,3,0.00,0.00,0.00,1.00,-0.00,-0.00
contaminer,lemma,0,0,0,3,3,0.00,0.00,0.00,1.00,-0.00,-0.00
cochon,lemma,0,0,0,4,4,0.00,0.00,0.00,1.00,-0.00,-0.00
club,word,0,0,0,3,3,0.00,0.00,0.00,1.00,-0.00,-0.00
vexé,word,0,4,0,0,4,0.00,1.00,0.00,0.00,-0.00,-0.00
bée,lemma,3,0,0,0,3,1.00,0.00,0.00,0.00,-0.00,-0.00
vexe,word,0,4,0,0,4,0.00,1.00,0.00,0.00,-0.00,-0.00
venger,word,7,0,0,0,7,1.00,0.00,0.00,0.00,-0.00,-0.00
venger,lemma,7,0,0,0,7,1.00,0.00,0.00,0.00,-0.00,-0.00
venait,word,0,0,0,3,3,0.00,0.00,0.00,1.00,-0.00,-0.00
con,word,0,0,7,0,7,0.00,0.00,1.00,0.00,-0.00,-0.00
con,lemma,0,0,9,0,9,0.00,0.00,1.00,0.00,-0.00,-0.00
compétition,word,0,0,0,6,6,0.00,0.00,0.00,1.00,-0.00,-0.00
compétition,lemma,0,0,0,6,6,0.00,0.00,0.00,1.00,-0.00,-0.00
composé,word,0,0,0,3,3,0.00,0.00,0.00,1.00,-0.00,-0.00
composer,lemma,0,0,0,4,4,0.00,0.00,0.00,1.00,-0.00,-0.00
considérablement,word,0,0,0,3,3,0.00,0.00,0.00,1.00,-0.00,-0.00
connues,word,0,0,0,4,4,0.00,0.00,0.00,1.00,-0.00,-0.00
vexer,lemma,0,4,0,0,4,0.00,1.00,0.00,0.00,-0.00,-0.00
fâchés,word,0,5,0,0,5,0.00,1.00,0.00,0.00,-0.00,-0.00
croisière,word,0,0,0,4,4,0.00,0.00,0.00,1.00,-0.00,-0.00
croisière,lemma,0,0,0,4,4,0.00,0.00,0.00,1.00,-0.00,-0.00
critiqués,word,7,0,0,0,7,1.00,0.00,0.00,0.00,-0.00,-0.00
considérablemer,lemma,0,0,0,3,3,0.00,0.00,0.00,1.00,-0.00,-0.00
tués,word,0,0,0,10,10,0.00,0.00,0.00,1.00,-0.00,-0.00
copines,word,0,0,0,3,3,0.00,0.00,0.00,1.00,-0.00,-0.00
copine,lemma,0,0,0,4,4,0.00,0.00,0.00,1.00,-0.00,-0.00
coupe,word,0,0,0,5,5,0.00,0.00,0.00,1.00,-0.00,-0.00
coupe,lemma,0,0,0,7,7,0.00,0.00,0.00,1.00,-0.00,-0.00
couilles,word,0,0,6,0,6,0.00,0.00,1.00,0.00,-0.00,-0.00
couille,lemma,0,0,6,0,6,0.00,0.00,1.00,0.00,-0.00,-0.00
vache,word,0,0,0,4,4,0.00,0.00,0.00,1.00,-0.00,-0.00
corée,lemma,0,4,0,0,4,0.00,1.00,0.00,0.00,-0.00,-0.00
craindre,word,0,4,0,0,4,0.00,1.00,0.00,0.00,-0.00,-0.00
craindre,lemma,0,20,0,0,20,0.00,1.00,0.00,0.00,-0.00,-0.00
craignaient,word,0,3,0,0,3,0.00,1.00,0.00,0.00,-0.00,-0.00
craignaient,lemma,0,3,0,0,3,0.00,1.00,0.00,0.00,-0.00,-0.00
coûter,lemma,0,0,0,5,5,0.00,0.00,0.00,1.00,-0.00,-0.00
critiquent,word,10,0,0,0,10,1.00,0.00,0.00,0.00,-0.00,-0.00
connu,lemma,0,0,0,4,4,0.00,0.00,0.00,1.00,-0.00,-0.00
connaître,lemma,0,0,0,7,7,0.00,0.00,0.00,1.00,-0.00,-0.00
connasse,lemma,0,0,3,0,3,0.00,0.00,1.00,0.00,-0.00,-0.00
confisquer,lemma,0,0,0,3,3,0.00,0.00,0.00,1.00,-0.00,-0.00
conduite,word,0,0,0,4,4,0.00,0.00,0.00,1.00,-0.00,-0.00
conduite,lemma,0,0,0,4,4,0.00,0.00,0.00,1.00,-0.00,-0.00
corée,word,0,4,0,0,4,0.00,1.00,0.00,0.00,-0.00,-0.00
choc,word,0,4,0,0,4,0.00,1.00,0.00,0.00,-0.00,-0.00
choc,lemma,0,4,0,0,4,0.00,1.00,0.00,0.00,-0.00,-0.00
chier,word,0,0,3,0,3,0.00,0.00,1.00,0.00,-0.00,-0.00
chier,lemma,0,0,3,0,3,0.00,0.00,1.00,0.00,-0.00,-0.00
carrémer,lemma,0,0,4,0,4,0.00,0.00,1.00,0.00,-0.00,-0.00
carrément,word,0,0,4,0,4,0.00,0.00,1.00,0.00,-0.00,-0.00
voient,word,0,0,0,6,6,0.00,0.00,0.00,1.00,-0.00,-0.00
vivent,word,0,0,0,8,8,0.00,0.00,0.00,1.00,-0.00,-0.00
vive,word,0,0,0,4,4,0.00,0.00,0.00,1.00,-0.00,-0.00
visibilité,word,0,0,0,3,3,0.00,0.00,0.00,1.00,-0.00,-0.00
visibilité,lemma,0,0,0,3,3,0.00,0.00,0.00,1.00,-0.00,-0.00
catégoriquement,word,3,0,0,0,3,1.00,0.00,0.00,0.00,-0.00,-0.00
cible,lemma,0,0,0,4,4,0.00,0.00,0.00,1.00,-0.00,-0.00
catégorie,word,0,0,0,3,3,0.00,0.00,0.00,1.00,-0.00,-0.00
catégorie,lemma,0,0,0,3,3,0.00,0.00,0.00,1.00,-0.00,-0.00
catastrophes,word,0,0,0,4,4,0.00,0.00,0.00,1.00,-0.00,-0.00
champs,word,0,0,0,7,7,0.00,0.00,0.00,1.00,-0.00,-0.00
championnes,word,0,0,0,6,6,0.00,0.00,0.00,1.00,-0.00,-0.00
championne,word,0,0,0,9,9,0.00,0.00,0.00,1.00,-0.00,-0.00
champion,word,0,0,0,6,6,0.00,0.00,0.00,1.00,-0.00,-0.00
braconnage,lemma,0,0,0,3,3,0.00,0.00,0.00,1.00,-0.00,-0.00
bouteflika,word,4,0,0,0,4,1.00,0.00,0.00,0.00,-0.00,-0.00
bouteflika,lemma,4,0,0,0,4,1.00,0.00,0.00,0.00,-0.00,-0.00
bête,lemma,0,0,0,3,3,0.00,0.00,0.00,1.00,-0.00,-0.00
bée,word,3,0,0,0,3,1.00,0.00,0.00,0.00,-0.00,-0.00
catégoriquement,lemma,3,0,0,0,3,1.00,0.00,0.00,0.00,-0.00,-0.00
châtelet,word,0,0,0,4,4,0.00,0.00,0.00,1.00,-0.00,-0.00
châtelet,lemma,0,0,0,4,4,0.00,0.00,0.00,1.00,-0.00,-0.00
chrétiens,word,0,0,0,3,3,0.00,0.00,0.00,1.00,-0.00,-0.00
chrétien,lemma,0,0,0,3,3,0.00,0.00,0.00,1.00,-0.00,-0.00
choqués,word,0,5,0,0,5,0.00,1.00,0.00,0.00,-0.00,-0.00
choquée,word,0,3,0,0,3,0.00,1.00,0.00,0.00,-0.00,-0.00
vif,lemma,0,0,0,3,3,0.00,0.00,0.00,1.00,-0.00,-0.00
club,lemma,0,0,0,3,3,0.00,0.00,0.00,1.00,-0.00,-0.00
cinéma,word,0,0,0,3,3,0.00,0.00,0.00,1.00,-0.00,-0.00
cinq,word,0,0,0,5,5,0.00,0.00,0.00,1.00,-0.00,-0.00
cinq,lemma,0,0,0,5,5,0.00,0.00,0.00,1.00,-0.00,-0.00
cible,word,0,0,0,4,4,0.00,0.00,0.00,1.00,-0.00,-0.00
choisissent,word,0,0,0,3,3,0.00,0.00,0.00,1.00,-0.00,-0.00
colèr,lemma,0,12,0,0,12,0.00,1.00,0.00,0.00,-0.00,-0.00
cochons,word,0,0,0,4,4,0.00,0.00,0.00,1.00,-0.00,-0.00
champion,lemma,0,0,0,23,23,0.00,0.00,0.00,1.00,-0.00,-0.00
champ,lemma,0,0,0,8,8,0.00,0.00,0.00,1.00,-0.00,-0.00
violent,word,0,0,0,9,9,0.00,0.00,0.00,1.00,-0.00,-0.00
chienne,word,0,0,3,0,3,0.00,0.00,1.00,0.00,-0.00,-0.00
chienne,lemma,0,0,3,0,3,0.00,0.00,1.00,0.00,-0.00,-0.00
chassés,word,0,0,0,5,5,0.00,0.00,0.00,1.00,-0.00,-0.00
chasse,word,0,0,0,3,3,0.00,0.00,0.00,1.00,-0.00,-0.00
char,word,0,0,0,4,4,0.00,0.00,0.00,1.00,-0.00,-0.00
char,lemma,0,0,0,5,5,0.00,0.00,0.00,1.00,-0.00,-0.00
choquantes,word,0,14,0,0,14,0.00,1.00,0.00,0.00,-0.00,-0.00
choquante,lemma,0,14,0,0,14,0.00,1.00,0.00,0.00,-0.00,-0.00
commettre,word,3,0,0,0,3,1.00,0.00,0.00,0.00,-0.00,-0.00
méfier,lemma,7,0,0,0,7,1.00,0.00,0.00,0.00,-0.00,-0.00
méfiance,word,0,5,0,0,5,0.00,1.00,0.00,0.00,-0.00,-0.00
méfiance,lemma,0,5,0,0,5,0.00,1.00,0.00,0.00,-0.00,-0.00
record,word,0,0,0,19,19,0.00,0.00,0.00,1.00,-0.00,-0.00
reconnaitre,word,4,0,0,0,4,1.00,0.00,0.00,0.00,-0.00,-0.00
reconnaitre,lemma,4,0,0,0,4,1.00,0.00,0.00,0.00,-0.00,-0.00
rebeller,lemma,3,0,0,0,3,1.00,0.00,0.00,0.00,-0.00,-0.00
ravir,lemma,0,8,0,0,8,0.00,1.00,0.00,0.00,-0.00,-0.00
ravie,word,0,5,0,0,5,0.00,1.00,0.00,0.00,-0.00,-0.00
ravi,word,0,4,0,0,4,0.00,1.00,0.00,0.00,-0.00,-0.00
ravi,lemma,0,4,0,0,4,0.00,1.00,0.00,0.00,-0.00,-0.00
ravager,lemma,0,0,0,6,6,0.00,0.00,0.00,1.00,-0.00,-0.00
frapper,lemma,0,0,0,4,4,0.00,0.00,0.00,1.00,-0.00,-0.00
médaill,lemma,0,0,0,6,6,0.00,0.00,0.00,1.00,-0.00,-0.00
mécontents,word,0,8,0,0,8,0.00,1.00,0.00,0.00,-0.00,-0.00
mécontentements,word,0,3,0,0,3,0.00,1.00,0.00,0.00,-0.00,-0.00
mécontentement,word,0,14,0,0,14,0.00,1.00,0.00,0.00,-0.00,-0.00
mécontentement,lemma,0,16,0,0,16,0.00,1.00,0.00,0.00,-0.00,-0.00
mécontent,lemma,0,10,0,0,10,0.00,1.00,0.00,0.00,-0.00,-0.00
mystérieux,word,0,0,0,3,3,0.00,0.00,0.00,1.00,-0.00,-0.00
regretter,lemma,0,8,0,0,8,0.00,1.00,0.00,0.00,-0.00,-0.00
regrette,word,0,8,0,0,8,0.00,1.00,0.00,0.00,-0.00,-0.00
redouter,lemma,0,6,0,0,6,0.00,1.00,0.00,0.00,-0.00,-0.00
redoute,word,0,6,0,0,6,0.00,1.00,0.00,0.00,-0.00,-0.00
redoute,lemma,0,6,0,0,6,0.00,1.00,0.00,0.00,-0.00,-0.00
rate,word,0,0,0,3,3,0.00,0.00,0.00,1.00,-0.00,-0.00
nuage,word,0,0,0,4,4,0.00,0.00,0.00,1.00,-0.00,-0.00
nuage,lemma,0,0,0,3,3,0.00,0.00,0.00,1.00,-0.00,-0.00
nu,lemma,0,0,0,4,4,0.00,0.00,0.00,1.00,-0.00,-0.00
oh,word,0,0,18,0,18,0.00,0.00,1.00,0.00,-0.00,-0.00
oh,lemma,0,0,18,0,18,0.00,0.00,1.00,0.00,-0.00,-0.00
offrir,lemma,0,0,0,8,8,0.00,0.00,0.00,1.00,-0.00,-0.00
offert,word,0,0,0,5,5,0.00,0.00,0.00,1.00,-0.00,-0.00
nique,word,0,0,5,0,5,0.00,0.00,1.00,0.00,-0.00,-0.00
niqu,lemma,0,0,5,0,5,0.00,0.00,1.00,0.00,-0.00,-0.00
nicolás,word,3,0,0,0,3,1.00,0.00,0.00,0.00,-0.00,-0.00
nicolás,lemma,3,0,0,0,3,1.00,0.00,0.00,0.00,-0.00,-0.00
naturelles,word,0,0,0,3,3,0.00,0.00,0.00,1.00,-0.00,-0.00
méfier,word,3,0,0,0,3,1.00,0.00,0.00,0.00,-0.00,-0.00
nationale,word,0,0,0,3,3,0.00,0.00,0.00,1.00,-0.00,-0.00
n'était,word,0,0,0,4,4,0.00,0.00,0.00,1.00,-0.00,-0.00
raison,word,0,0,0,5,5,0.00,0.00,0.00,1.00,-0.00,-0.00
raison,lemma,0,0,0,6,6,0.00,0.00,0.00,1.00,-0.00,-0.00
normal,lemma,0,0,0,9,9,0.00,0.00,0.00,1.00,-0.00,-0.00
nord,word,0,3,0,0,3,0.00,1.00,0.00,0.00,-0.00,-0.00
nord,lemma,0,3,0,0,3,0.00,1.00,0.00,0.00,-0.00,-0.00
nobel,word,0,0,0,6,6,0.00,0.00,0.00,1.00,-0.00,-0.00
nobel,lemma,0,0,0,6,6,0.00,0.00,0.00,1.00,-0.00,-0.00
nourriture,word,0,0,0,6,6,0.00,0.00,0.00,1.00,-0.00,-0.00
mérite,word,0,0,0,3,3,0.00,0.00,0.00,1.00,-0.00,-0.00
mérite,lemma,0,0,0,3,3,0.00,0.00,0.00,1.00,-0.00,-0.00
naturel,lemma,0,0,0,3,3,0.00,0.00,0.00,1.00,-0.00,-0.00
millimètre,lemma,0,0,0,3,3,0.00,0.00,0.00,1.00,-0.00,-0.00
mille,word,0,0,3,0,3,0.00,0.00,1.00,0.00,-0.00,-0.00
mille,lemma,0,0,3,0,3,0.00,0.00,1.00,0.00,-0.00,-0.00
moitié,word,0,0,0,10,10,0.00,0.00,0.00,1.00,-0.00,-0.00
moitié,lemma,0,0,0,10,10,0.00,0.00,0.00,1.00,-0.00,-0.00
mobiliser,lemma,5,0,0,0,5,1.00,0.00,0.00,0.00,-0.00,-0.00
maîtrise,lemma,0,0,0,3,3,0.00,0.00,0.00,1.00,-0.00,-0.00
mauver,lemma,0,0,0,5,5,0.00,0.00,0.00,1.00,-0.00,-0.00
ressentir,lemma,0,0,0,3,3,0.00,0.00,0.00,1.00,-0.00,-0.00
reprocher,lemma,15,0,0,0,15,1.00,0.00,0.00,0.00,-0.00,-0.00
reprochent,word,11,0,0,0,11,1.00,0.00,0.00,0.00,-0.00,-0.00
reproche,word,11,0,0,0,11,1.00,0.00,0.00,0.00,-0.00,-0.00
mésaventure,word,0,0,0,3,3,0.00,0.00,0.00,1.00,-0.00,-0.00
merd,lemma,0,0,4,0,4,0.00,0.00,1.00,0.00,-0.00,-0.00
menaçante,word,0,4,0,0,4,0.00,1.00,0.00,0.00,-0.00,-0.00
menaçante,lemma,0,3,0,0,3,0.00,1.00,0.00,0.00,-0.00,-0.00
menacés,word,0,6,0,0,6,0.00,1.00,0.00,0.00,-0.00,-0.00
menacée,word,0,3,0,0,3,0.00,1.00,0.00,0.00,-0.00,-0.00
meurent,word,0,0,0,8,8,0.00,0.00,0.00,1.00,-0.00,-0.00
mere,word,0,0,11,0,11,0.00,0.00,1.00,0.00,-0.00,-0.00
mere,lemma,0,0,13,0,13,0.00,0.00,1.00,0.00,-0.00,-0.00
merde,word,0,0,16,0,16,0.00,0.00,1.00,0.00,-0.00,-0.00
manifestaient,word,3,0,0,0,3,1.00,0.00,0.00,0.00,-0.00,-0.00
revoir,lemma,0,0,0,3,3,0.00,0.00,0.00,1.00,-0.00,-0.00
revendique,word,3,0,0,0,3,1.00,0.00,0.00,0.00,-0.00,-0.00
reproche,lemma,13,0,0,0,13,1.00,0.00,0.00,0.00,-0.00,-0.00
mésaventure,lemma,0,0,0,3,3,0.00,0.00,0.00,1.00,-0.00,-0.00
mobilisent,word,3,0,0,0,3,1.00,0.00,0.00,0.00,-0.00,-0.00
mise,word,4,0,0,0,4,1.00,0.00,0.00,0.00,-0.00,-0.00
remporte,word,0,0,0,17,17,0.00,0.00,0.00,1.00,-0.00,-0.00
remplie,word,0,0,0,3,3,0.00,0.00,0.00,1.00,-0.00,-0.00
remplie,lemma,0,0,0,3,3,0.00,0.00,0.00,1.00,-0.00,-0.00
moque,lemma,0,0,0,3,3,0.00,0.00,0.00,1.00,-0.00,-0.00
mondiale,word,0,0,0,4,4,0.00,0.00,0.00,1.00,-0.00,-0.00
mondial,lemma,0,0,0,6,6,0.00,0.00,0.00,1.00,-0.00,-0.00
moments,word,0,0,0,5,5,0.00,0.00,0.00,1.00,-0.00,-0.00
mortes,word,0,0,0,4,4,0.00,0.00,0.00,1.00,-0.00,-0.00
mystérieux,lemma,0,0,0,4,4,0.00,0.00,0.00,1.00,-0.00,-0.00
millimètre,word,0,0,0,3,3,0.00,0.00,0.00,1.00,-0.00,-0.00
murmure,lemma,3,0,0,0,3,1.00,0.00,0.00,0.00,-0.00,-0.00
médailles,word,0,0,0,28,28,0.00,0.00,0.00,1.00,-0.00,-0.00
médaille,word,0,0,0,11,11,0.00,0.00,0.00,1.00,-0.00,-0.00
médaille,lemma,0,0,0,33,33,0.00,0.00,0.00,1.00,-0.00,-0.00
merde,lemma,0,0,14,0,14,0.00,0.00,1.00,0.00,-0.00,-0.00
reprochaient,word,4,0,0,0,4,1.00,0.00,0.00,0.00,-0.00,-0.00
renvoyé,word,0,0,0,5,5,0.00,0.00,0.00,1.00,-0.00,-0.00
rendait,word,3,0,0,0,3,1.00,0.00,0.00,0.00,-0.00,-0.00
remportée,word,0,0,0,3,3,0.00,0.00,0.00,1.00,-0.00,-0.00
remporté,word,0,0,0,24,24,0.00,0.00,0.00,1.00,-0.00,-0.00
minable,word,0,4,0,0,4,0.00,1.00,0.00,0.00,-0.00,-0.00
minable,lemma,0,4,0,0,4,0.00,1.00,0.00,0.00,-0.00,-0.00
million,word,0,0,0,5,5,0.00,0.00,0.00,1.00,-0.00,-0.00
murmure,word,3,0,0,0,3,1.00,0.00,0.00,0.00,-0.00,-0.00
profondément,lemma,0,0,0,3,3,0.00,0.00,0.00,1.00,-0.00,-0.00
professeur,lemma,0,0,0,3,3,0.00,0.00,0.00,1.00,-0.00,-0.00
prof,lemma,0,0,0,4,4,0.00,0.00,0.00,1.00,-0.00,-0.00
porté,word,5,0,0,0,5,1.00,0.00,0.00,0.00,-0.00,-0.00
poursuivre,lemma,3,0,0,0,3,1.00,0.00,0.00,0.00,-0.00,-0.00
potentielle,word,0,3,0,0,3,0.00,1.00,0.00,0.00,-0.00,-0.00
performance,lemma,0,0,0,12,12,0.00,0.00,0.00,1.00,-0.00,-0.00
perdrait,word,0,0,0,3,3,0.00,0.00,0.00,1.00,-0.00,-0.00
protesté,word,5,0,0,0,5,1.00,0.00,0.00,0.00,-0.00,-0.00
protester,word,18,0,0,0,18,1.00,0.00,0.00,0.00,-0.00,-0.00
protester,lemma,28,0,0,0,28,1.00,0.00,0.00,0.00,-0.00,-0.00
protestent,word,4,0,0,0,4,1.00,0.00,0.00,0.00,-0.00,-0.00
nul,lemma,0,0,0,4,4,0.00,0.00,0.00,1.00,-0.00,-0.00
persécutés,word,0,0,0,8,8,0.00,0.00,0.00,1.00,-0.00,-0.00
persécutée,word,0,0,0,3,3,0.00,0.00,0.00,1.00,-0.00,-0.00
pieds,word,0,0,0,6,6,0.00,0.00,0.00,1.00,-0.00,-0.00
piano,word,0,0,0,3,3,0.00,0.00,0.00,1.00,-0.00,-0.00
piano,lemma,0,0,0,3,3,0.00,0.00,0.00,1.00,-0.00,-0.00
plaisante,word,0,7,0,0,7,0.00,1.00,0.00,0.00,-0.00,-0.00
plaisante,lemma,0,7,0,0,7,0.00,1.00,0.00,0.00,-0.00,-0.00
plaint,word,3,0,0,0,3,1.00,0.00,0.00,0.00,-0.00,-0.00
plaignent,word,4,0,0,0,4,1.00,0.00,0.00,0.00,-0.00,-0.00
participer,word,0,0,0,3,3,0.00,0.00,0.00,1.00,-0.00,-0.00
participer,lemma,0,0,0,4,4,0.00,0.00,0.00,1.00,-0.00,-0.00
participe,word,0,0,0,4,4,0.00,0.00,0.00,1.00,-0.00,-0.00
protestation,word,8,0,0,0,8,1.00,0.00,0.00,0.00,-0.00,-0.00
abeille,lemma,0,0,0,3,3,0.00,0.00,0.00,1.00,-0.00,-0.00
abeilles,word,0,0,0,3,3,0.00,0.00,0.00,1.00,-0.00,-0.00
pote,lemma,0,0,0,4,4,0.00,0.00,0.00,1.00,-0.00,-0.00
potable,word,0,0,0,3,3,0.00,0.00,0.00,1.00,-0.00,-0.00
potable,lemma,0,0,0,3,3,0.00,0.00,0.00,1.00,-0.00,-0.00
procès,word,0,0,0,4,4,0.00,0.00,0.00,1.00,-0.00,-0.00
procès,lemma,0,0,0,4,4,0.00,0.00,0.00,1.00,-0.00,-0.00
prestigieux,word,0,3,0,0,3,0.00,1.00,0.00,0.00,-0.00,-0.00
pouvait,word,0,0,0,3,3,0.00,0.00,0.00,1.00,-0.00,-0.00
poutine,word,6,0,0,0,6,1.00,0.00,0.00,0.00,-0.00,-0.00
poutine,lemma,6,0,0,0,6,1.00,0.00,0.00,0.00,-0.00,-0.00
abdelaziz,word,4,0,0,0,4,1.00,0.00,0.00,0.00,-0.00,-0.00
profondément,word,0,0,0,3,3,0.00,0.00,0.00,1.00,-0.00,-0.00
accusait,word,4,0,0,0,4,1.00,0.00,0.00,0.00,-0.00,-0.00
accus,lemma,4,0,0,0,4,1.00,0.00,0.00,0.00,-0.00,-0.00
acclamer,lemma,4,0,0,0,4,1.00,0.00,0.00,0.00,-0.00,-0.00
potentielle,lemma,0,3,0,0,3,0.00,1.00,0.00,0.00,-0.00,-0.00
pleuré,word,11,0,0,0,11,1.00,0.00,0.00,0.00,-0.00,-0.00
pleurent,word,3,0,0,0,3,1.00,0.00,0.00,0.00,-0.00,-0.00
pleure,word,5,0,0,0,5,1.00,0.00,0.00,0.00,-0.00,-0.00
pleurant,word,5,0,0,0,5,1.00,0.00,0.00,0.00,-0.00,-0.00
propos,word,0,0,0,3,3,0.00,0.00,0.00,1.00,-0.00,-0.00
propos,lemma,0,0,0,3,3,0.00,0.00,0.00,1.00,-0.00,-0.00
proie,word,0,0,0,4,4,0.00,0.00,0.00,1.00,-0.00,-0.00
proie,lemma,0,0,0,4,4,0.00,0.00,0.00,1.00,-0.00,-0.00
profs,word,0,0,0,3,3,0.00,0.00,0.00,1.00,-0.00,-0.00
étonnement,word,0,4,0,0,4,0.00,1.00,0.00,0.00,-0.00,-0.00
pareil,lemma,0,0,3,0,3,0.00,0.00,1.00,0.00,-0.00,-0.00
occupent,word,0,0,0,3,3,0.00,0.00,0.00,1.00,-0.00,-0.00
obtenu,word,0,0,0,5,5,0.00,0.00,0.00,1.00,-0.00,-0.00
obtenir,lemma,0,0,0,8,8,0.00,0.00,0.00,1.00,-0.00,-0.00
quasiment,word,0,0,0,3,3,0.00,0.00,0.00,1.00,-0.00,-0.00
quasiment,lemma,0,0,0,3,3,0.00,0.00,0.00,1.00,-0.00,-0.00
pénible,word,0,3,0,0,3,0.00,1.00,0.00,0.00,-0.00,-0.00
pénible,lemma,0,3,0,0,3,0.00,1.00,0.00,0.00,-0.00,-0.00
péages,word,4,0,0,0,4,1.00,0.00,0.00,0.00,-0.00,-0.00
péage,lemma,4,0,0,0,4,1.00,0.00,0.00,0.00,-0.00,-0.00
pyjama,word,0,0,0,5,5,0.00,0.00,0.00,1.00,-0.00,-0.00
opposent,word,4,0,0,0,4,1.00,0.00,0.00,0.00,-0.00,-0.00
participe,lemma,0,0,0,4,4,0.00,0.00,0.00,1.00,-0.00,-0.00
onze,word,0,0,0,3,3,0.00,0.00,0.00,1.00,-0.00,-0.00
onze,lemma,0,0,0,3,3,0.00,0.00,0.00,1.00,-0.00,-0.00
olympiques,word,0,0,0,14,14,0.00,0.00,0.00,1.00,-0.00,-0.00
olympique,word,0,0,0,4,4,0.00,0.00,0.00,1.00,-0.00,-0.00
nourriture,lemma,0,0,0,6,6,0.00,0.00,0.00,1.00,-0.00,-0.00
normal,word,0,0,0,9,9,0.00,0.00,0.00,1.00,-0.00,-0.00
quittent,word,4,0,0,0,4,1.00,0.00,0.00,0.00,-0.00,-0.00
querelle,lemma,3,0,0,0,3,1.00,0.00,0.00,0.00,-0.00,-0.00
négatives,word,0,0,0,4,4,0.00,0.00,0.00,1.00,-0.00,-0.00
négatif,lemma,0,0,0,5,5,0.00,0.00,0.00,1.00,-0.00,-0.00
nus,word,0,0,0,4,4,0.00,0.00,0.00,1.00,-0.00,-0.00
nulle,word,0,0,0,4,4,0.00,0.00,0.00,1.00,-0.00,-0.00
oppose,word,3,0,0,0,3,1.00,0.00,0.00,0.00,-0.00,-0.00
puissant,lemma,0,0,0,13,13,0.00,0.00,0.00,1.00,-0.00,-0.00
publics,word,3,0,0,0,3,1.00,0.00,0.00,0.00,-0.00,-0.00
préférer,lemma,0,0,0,6,6,0.00,0.00,0.00,1.00,-0.00,-0.00
précipiter,lemma,3,0,0,0,3,1.00,0.00,0.00,0.00,-0.00,-0.00
précipite,word,3,0,0,0,3,1.00,0.00,0.00,0.00,-0.00,-0.00
passage,word,0,0,0,4,4,0.00,0.00,0.00,1.00,-0.00,-0.00
passage,lemma,0,0,0,4,4,0.00,0.00,0.00,1.00,-0.00,-0.00
