corpus,file_id,unit_id,type,start_idx,end_idx,text_span,source_unit_ids,segments,is_discontinuous,discontinuous_group_id,mode,categorie1,categorie2,nature,declencheur,remarque
PtitLibe,7-12_PtitLibe69-rythmes_scolaires_Ninon,a1_1621579833313,SitEmo,1639,1644,lâche,"[""a1_1621579833313""]","[[1639, 1644]]",False,,Comportementale,Tristesse,Aucune,Proposition,lâche,
PtitLibe,7-12_PtitLibe69-rythmes_scolaires_Ninon,a1_1629459262653,Autre,1355,1402,a beaucoup apprécié le cours sur la citoyenneté,"[""a1_1629459262653""]","[[1355, 1402]]",False,,,,,,,amour
PtitLibe,7-12_PtitLibe69-rythmes_scolaires_Pourquoi_ministres_faire_reformes,a1_1629459451413,Autre,23,30,veulent,"[""a1_1629459451413""]","[[23, 30]]",False,,,,,,,envie
PtitLibe,7-12_PtitLibe69-rythmes_scolaires_Pourquoi_ministres_faire_reformes,a1_1629459478717,Autre,876,923,envie de mettre en place l’école de leurs rêves,"[""a1_1629459478717""]","[[876, 923]]",False,,,,,,,envie
PtitLibe,7-12_PtitLibe69-rythmes_scolaires_Pourquoi_ministres_faire_reformes,a1_1629459494205,Autre,1031,1052,veulent la même chose,"[""a1_1629459494205""]","[[1031, 1052]]",False,,,,,,,envie
PtitLibe,7-12_PtitLibe69-rythmes_scolaires_Pourquoi_ministres_faire_reformes,a1_1629459531946,Autre,1473,1496,veut changer les choses,"[""a1_1629459531946""]","[[1473, 1496]]",False,,,,,,,envie
PtitLibe,7-12_PtitLibe69-rythmes_scolaires_Pourquoi_ministres_faire_reformes,discontinuous:a1_1629459504722+a1_1629459510013,Autre,1147,1193,veulent laisser leur nom dans l’histoire,"[""a1_1629459504722"", ""a1_1629459510013""]","[[1147, 1154], [1161, 1193]]",True,discontinuous:a1_1629459504722+a1_1629459510013,,,,,,envie
PtitLibe,7-12_PtitLibe69-rythmes_scolaires_change_rentree,a1_1629445166769,Autre,807,830,préfère pour ses écoles,"[""a1_1629445166769""]","[[807, 830]]",False,,,,,,,amour
PtitLibe,7-12_PtitLibe69-rythmes_scolaires_change_rentree,a1_1629445214508,Autre,1861,1909,très envie de rater une matinée avec leur enfant,"[""a1_1629445214508""]","[[1861, 1909]]",False,,,,,,,envie
PtitLibe,7-12_PtitLibe69-rythmes_scolaires_change_rentree,discontinuous:a1_1629445223508+a1_1629445230148,Autre,2005,2162,"préfèrent que les familles aient des week-ends complets, pour qu’elles aient le temps de visiter des musées ou de dormir à l’hôtel dans une autre ville","[""a1_1629445223508"", ""a1_1629445230148""]","[[2005, 2014], [2021, 2162]]",True,discontinuous:a1_1629445223508+a1_1629445230148,,,,,,amour
PtitLibe,7-12_PtitLibe69-rythmes_scolaires_rythme_corps_humain,a1_1629459723722,SitEmo,2051,2059,embêtant,"[""a1_1629459723722""]","[[2051, 2059]]",False,,Designee,Tristesse,Aucune,Proposition,embêtant,
PtitLibe,7-12_PtitLibe7-Zika_et_epidemies_Pourquoi_encore_maladies,a1_1621579833442,SitEmo,1000,1020,vraiment dangereuses,"[""a1_1621579833442""]","[[1000, 1020]]",False,,Designee,Peur,Aucune,SAdj,dangereuses,
PtitLibe,7-12_PtitLibe7-Zika_et_epidemies_Pourquoi_encore_maladies,a1_1631094466134,Autre,950,978,voudraient faire disparaître,"[""a1_1631094466134""]","[[950, 978]]",False,,,,,,,envie
PtitLibe,7-12_PtitLibe7-Zika_et_epidemies_Pourquoi_encore_maladies,a1_1631094490087,Autre,1719,1752,aiment bien pondre dans les pneus,"[""a1_1631094490087""]","[[1719, 1752]]",False,,,,,,,amour
PtitLibe,7-12_PtitLibe7-Zika_et_epidemies_Pourquoi_encore_maladies,a1_1631094670342,Autre,3310,3382,très envie de fabriquer les remèdes contre les maladies des pays pauvres,"[""a1_1631094670342""]","[[3310, 3382]]",False,,,,,,,envie
PtitLibe,7-12_PtitLibe7-Zika_et_epidemies_Taina,a1_1621579833503,SitEmo,823,901,"elle a commencé à avoir très mal à la tête, de la fièvre et des plaques rouges","[""a1_1621579833503""]","[[823, 901]]",False,,Suggeree,Peur,Aucune,Proposition,mal à la tête;fièvre;plaques rouges,
PtitLibe,7-12_PtitLibe7-Zika_et_epidemies_Taina,a1_1621579833504,SitEmo,939,977,Sa petite sœur aussi est tombée malade,"[""a1_1621579833504""]","[[939, 977]]",False,,Suggeree,Peur,Aucune,Proposition,malade,
PtitLibe,7-12_PtitLibe7-Zika_et_epidemies_Taina,a1_1621579833507,SitEmo,1178,1249,les médecins ne savaient pas quelle maladie Taina et sa famille avaient,"[""a1_1621579833507""]","[[1178, 1249]]",False,,Suggeree,Peur,Aucune,Proposition,ne savaient pas;maladie,
PtitLibe,7-12_PtitLibe7-Zika_et_epidemies_Taina,a1_1621579833508,SitEmo,1268,1280,heureusement,"[""a1_1621579833508""]","[[1268, 1280]]",False,,Designee,Joie,Aucune,SAdv,heureusement,
PtitLibe,7-12_PtitLibe7-Zika_et_epidemies_Taina,a1_1621579833509,SitEmo,1286,1306,se sentent tous bien,"[""a1_1621579833509""]","[[1286, 1306]]",False,,Suggeree,Joie,Aucune,Proposition,bien,
PtitLibe,7-12_PtitLibe7-Zika_et_epidemies_Taina,a1_1621579833511,SitEmo,1761,1776,plus de risques,"[""a1_1621579833511""]","[[1761, 1776]]",False,,Designee,Peur,Aucune,SN,risques,
PtitLibe,7-12_PtitLibe7-Zika_et_epidemies_Taina,a1_1623932572694,SitEmo,348,355,dérange,"[""a1_1623932572694""]","[[348, 355]]",False,,Designee,Tristesse,Aucune,Proposition,dérange,
PtitLibe,7-12_PtitLibe7-Zika_et_epidemies_Taina,a1_1623932886356,SitEmo,1072,1085,Ça a inquiété,"[""a1_1623932886356""]","[[1072, 1085]]",False,,Designee,Peur,Aucune,Proposition,inquiété,
PtitLibe,7-12_PtitLibe7-Zika_et_epidemies_Taina,a1_1623933173222,SitEmo,994,1036,avaient les yeux rouges et mal aux muscles,"[""a1_1623933173222""]","[[994, 1036]]",False,,Suggeree,Peur,Aucune,Proposition,yeux rouges;mal,
PtitLibe,7-12_PtitLibe7-Zika_et_epidemies_Taina,a1_1623933555614,SitEmo,1282,1306,ils se sentent tous bien,"[""a1_1623933555614""]","[[1282, 1306]]",False,,Suggeree,Joie,Aucune,Proposition,bien,
PtitLibe,7-12_PtitLibe7-Zika_et_epidemies_Zika,a1_1621579833525,SitEmo,275,290,très inquiétant,"[""a1_1621579833525""]","[[275, 290]]",False,,Designee,Peur,Aucune,SAdj,inquiétant,
PtitLibe,7-12_PtitLibe7-Zika_et_epidemies_Zika,a1_1623935154511,SitEmo,1510,1535,des problèmes plus graves,"[""a1_1623935154511""]","[[1510, 1535]]",False,,Suggeree,Peur,Aucune,SN,problèmes;graves,
PtitLibe,7-12_PtitLibe7-Zika_et_epidemies_Zika,a1_1623935442045,SitEmo,2567,2652,les gens qui iront dans ce pays à cette occasion rapportent ensuite le virus chez eux,"[""a1_1623935442045""]","[[2567, 2652]]",False,,Suggeree,Peur,Aucune,Proposition,virus,
PtitLibe,7-12_PtitLibe7-Zika_et_epidemies_Zika,a1_1621579833548,SitEmo,2556,2652,craint que les gens qui iront dans ce pays à cette occasion rapportent ensuite le virus chez eux,"[""a1_1621579833548""]","[[2556, 2652]]",False,,Designee,Peur,Aucune,Proposition,craint,
PtitLibe,7-12_PtitLibe7-Zika_et_epidemies_Zika,a1_1621579833526,SitEmo,393,444,un million et demi de personnes ont été contaminées,"[""a1_1621579833526""]","[[393, 444]]",False,,Suggeree,Peur,Aucune,Proposition,contaminées,
PtitLibe,7-12_PtitLibe7-Zika_et_epidemies_Zika,a1_1631099117210,Autre,1127,1145,en faisant l’amour,"[""a1_1631099117210""]","[[1127, 1145]]",False,,,,,,,désir
PtitLibe,7-12_PtitLibe7-Zika_et_epidemies_Zika,a1_1631099150910,Autre,2188,2207,espèrent en trouver,"[""a1_1631099150910""]","[[2188, 2207]]",False,,,,,,,espoir
PtitLibe,7-12_PtitLibe7-Zika_et_epidemies_description,a1_1621579833370,SitEmo,283,295,en inquiéter,"[""a1_1621579833370""]","[[283, 295]]",False,,Designee,Peur,Aucune,Proposition,inquiéter,
PtitLibe,7-12_PtitLibe7-Zika_et_epidemies_description,a1_1623399466760,SitEmo,155,197,beaucoup de personnes sont tombées malades,"[""a1_1623399466760""]","[[155, 197]]",False,,Suggeree,Peur,Aucune,Proposition,malades,
PtitLibe,7-12_PtitLibe7-Zika_et_epidemies_epidemie,a1_1621579833441,SitEmo,1866,1893,beaucoup moins inquiétantes,"[""a1_1621579833441""]","[[1866, 1893]]",False,,Designee,Peur,Aucune,SAdj,inquiétantes,
PtitLibe,7-12_PtitLibe7-Zika_et_epidemies_epidemie,a1_1621579833428,SitEmo,385,402,plus inquiétantes,"[""a1_1621579833428""]","[[385, 402]]",False,,Designee,Peur,Aucune,SAdj,inquiétantes,
PtitLibe,7-12_PtitLibe7-Zika_et_epidemies_progres_science,a1_1621579833457,SitEmo,350,362,le plus peur,"[""a1_1621579833457""]","[[350, 362]]",False,,Designee,Peur,Aucune,SN,peur,
PtitLibe,7-12_PtitLibe7-Zika_et_epidemies_progres_science,a1_1621579833458,SitEmo,382,390,la peste,"[""a1_1621579833458""]","[[382, 390]]",False,,Suggeree,Peur,Aucune,SN,peste,
PtitLibe,7-12_PtitLibe7-Zika_et_epidemies_progres_science,a1_1621579833459,SitEmo,407,495,cette maladie transmise par les rats a tué près de la moitié de la population européenne,"[""a1_1621579833459""]","[[407, 495]]",False,,Suggeree,Peur,Aucune,Proposition,maladie;tué,
PtitLibe,7-12_PtitLibe7-Zika_et_epidemies_progres_science,a1_1621579833467,SitEmo,1295,1304,dangereux,"[""a1_1621579833467""]","[[1295, 1304]]",False,,Designee,Peur,Aucune,SAdj,dangereux,
PtitLibe,7-12_PtitLibe7-Zika_et_epidemies_progres_science,a1_1621579833478,SitEmo,2485,2491,danger,"[""a1_1621579833478""]","[[2485, 2491]]",False,,Designee,Peur,Aucune,SN,danger,
PtitLibe,7-12_PtitLibe7-Zika_et_epidemies_progres_science,a1_1623920826627,SitEmo,191,209,mourir de maladies,"[""a1_1623920826627""]","[[191, 209]]",False,,Suggeree,Peur,Aucune,Proposition,mourir;maladies,
PtitLibe,7-12_PtitLibe7-Zika_et_epidemies_progres_science,a1_1623920902688,SitEmo,271,317,les grandes épidémies ont tué beaucoup de gens,"[""a1_1623920902688""]","[[271, 317]]",False,,Suggeree,Peur,Aucune,Proposition,épidémies;tué,
PtitLibe,7-12_PtitLibe7-Zika_et_epidemies_progres_science,a1_1623921239188,SitEmo,1890,1900,défigurait,"[""a1_1623921239188""]","[[1890, 1900]]",False,,Suggeree,Peur,Aucune,Proposition,défiguraient,
PtitLibe,7-12_PtitLibe7-Zika_et_epidemies_progres_science,a1_1621579833455,SitEmo,153,209,beaucoup moins de risques qu’avant de mourir de maladies,"[""a1_1621579833455""]","[[153, 209]]",False,,Designee,Peur,Aucune,SN,risques,
PtitLibe,7-12_PtitLibe7-Zika_et_epidemies_progres_science,a1_1623921266459,SitEmo,1871,1992,"Cette maladie, qui défigurait les gens, a tué des millions de personnes dans le monde, dont le roi français Louis XV (15)","[""a1_1623921266459""]","[[1871, 1992]]",False,,Suggeree,Peur,Aucune,Proposition,maladie;tué,
PtitLibe,7-12_PtitLibe7-Zika_et_epidemies_se_proteger,a1_1621579833497,SitEmo,1868,1881,s’en protéger,"[""a1_1621579833497""]","[[1868, 1881]]",False,,Comportementale,Peur,Aucune,Proposition,s’en protéger,
PtitLibe,7-12_PtitLibe7-Zika_et_epidemies_se_proteger,a1_1621579833499,SitEmo,2082,2098,bien se protéger,"[""a1_1621579833499""]","[[2082, 2098]]",False,,Comportementale,Peur,Aucune,Proposition,se protéger,
PtitLibe,7-12_PtitLibe7-Zika_et_epidemies_se_proteger,a1_1623921468095,SitEmo,24,33,épidémies,"[""a1_1623921468095""]","[[24, 33]]",False,,Suggeree,Peur,Aucune,SN,épidémies,
PtitLibe,7-12_PtitLibe7-Zika_et_epidemies_se_proteger,a1_1621579833485,SitEmo,8,33,se protéger des épidémies,"[""a1_1621579833485""]","[[8, 33]]",False,,Comportementale,Peur,Aucune,Proposition,se protéger,
PtitLibe,7-12_PtitLibe7-Zika_et_epidemies_se_proteger,a1_1631094986723,SitEmo,911,983,les vaccins sont mauvais pour le corps et peuvent provoquer des maladies,"[""a1_1631094986723""]","[[911, 983]]",False,,Suggeree,Peur,Aucune,Proposition,mauvais;maladies,
PtitLibe,7-12_PtitLibe70-depart_ministre_Ecologie_Pourquoi_ministre_demissionne,a1_1629460575802,SitEmo,400,416,être «tout seul»,"[""a1_1629460575802""]","[[400, 416]]",False,,Suggeree,Colere,Aucune,Proposition,seul,
PtitLibe,7-12_PtitLibe70-depart_ministre_Ecologie_Pourquoi_ministre_demissionne,a1_1629460630391,SitEmo,1026,1040,en avait assez,"[""a1_1629460630391""]","[[1026, 1040]]",False,,Designee,Colere,Aucune,Proposition,en avait assez,
PtitLibe,7-12_PtitLibe70-depart_ministre_Ecologie_Pourquoi_ministre_demissionne,a1_1629462497655,SitEmo,1051,1089,les choses n’avançaient pas assez vite,"[""a1_1629462497655""]","[[1051, 1089]]",False,,Suggeree,Colere,Aucune,Proposition,pas assez vite,
PtitLibe,7-12_PtitLibe70-depart_ministre_Ecologie_Pourquoi_ministre_demissionne,a1_1629460544893,SitEmo,387,503,en a assez d’être «tout seul» parmi les ministres à réclamer que notre environnement soit mieux protégé par des lois,"[""a1_1629460544893""]","[[387, 503]]",False,,Designee,Colere,Aucune,Proposition,en a assez,
PtitLibe,7-12_PtitLibe70-depart_ministre_Ecologie_Que_peut_faire_ministre,a1_1621579833641,SitEmo,2207,2247,mauvais pour l’environnement et la santé,"[""a1_1621579833641""]","[[2207, 2247]]",False,,Suggeree,Colere,Aucune,SAdj,mauvais,
PtitLibe,7-12_PtitLibe70-depart_ministre_Ecologie_Que_peut_faire_ministre,a1_1629462631697,Autre,550,589,veut recycler tous les appareils usagés,"[""a1_1629462631697""]","[[550, 589]]",False,,,,,,,envie
PtitLibe,7-12_PtitLibe70-depart_ministre_Ecologie_Que_peut_faire_ministre,a1_1621579833640,SitEmo,2181,2247,en dénonçant des produits mauvais pour l’environnement et la santé,"[""a1_1621579833640""]","[[2181, 2247]]",False,,Comportementale,Colere,Aucune,Proposition,dénonçant,
PtitLibe,7-12_PtitLibe70-depart_ministre_Ecologie_Thomas,a1_1621579833654,Autre,1432,1444,aime le surf,"[""a1_1621579833654""]","[[1432, 1444]]",False,,,,,,,amour
PtitLibe,7-12_PtitLibe70-depart_ministre_Ecologie_Thomas,a1_1629462808123,SitEmo,1160,1195,les menaces qui touchent les océans,"[""a1_1629462808123""]","[[1160, 1195]]",False,,Designee,Peur,Aucune,SN,menaces,
PtitLibe,7-12_PtitLibe70-depart_ministre_Ecologie_Thomas,discontinuous:a1_1629462855021+a1_1629462859095,Autre,1537,1575,veut rester les bras croisés,"[""a1_1629462855021"", ""a1_1629462859095""]","[[1537, 1541], [1552, 1575]]",True,discontinuous:a1_1629462855021+a1_1629462859095,,,,,,envie
PtitLibe,7-12_PtitLibe70-depart_ministre_Ecologie_bloque,a1_1621579833538,SitEmo,78,95,une préoccupation,"[""a1_1621579833538""]","[[78, 95]]",False,,Designee,Tristesse,Aucune,SN,préoccupation,
PtitLibe,7-12_PtitLibe70-depart_ministre_Ecologie_bloque,a1_1621579833551,SitEmo,1623,1630,plaisir,"[""a1_1621579833551""]","[[1623, 1630]]",False,,Designee,Joie,Aucune,SN,plaisir,
PtitLibe,7-12_PtitLibe70-depart_ministre_Ecologie_bloque,a1_1629459984538,Autre,757,764,préfère,"[""a1_1629459984538""]","[[757, 764]]",False,,,,,,,amour
PtitLibe,7-12_PtitLibe70-depart_ministre_Ecologie_bloque,a1_1629459999990,Autre,1066,1127,veulent agir pour ce qui va se passer dans les années à venir,"[""a1_1629459999990""]","[[1066, 1127]]",False,,,,,,,envie
PtitLibe,7-12_PtitLibe70-depart_ministre_Ecologie_bloque,a1_1629460013926,Autre,1141,1168,veulent être réélus ensuite,"[""a1_1629460013926""]","[[1141, 1168]]",False,,,,,,,envie
PtitLibe,7-12_PtitLibe70-depart_ministre_Ecologie_bloque,a1_1629460084424,Autre,2193,2204,moins envie,"[""a1_1629460084424""]","[[2193, 2204]]",False,,,,,,,envie
PtitLibe,7-12_PtitLibe70-depart_ministre_Ecologie_bloque,a1_1629460126446,Autre,284,344,veut acheter des produits biologiques en faisant ses courses,"[""a1_1629460126446""]","[[284, 344]]",False,,,,,,,envie
PtitLibe,7-12_PtitLibe70-depart_ministre_Ecologie_description,a1_1621579833559,SitEmo,188,268,ne pas pouvoir agir comme il faut pour protéger la nature alors que c’est urgent,"[""a1_1621579833559""]","[[188, 268]]",False,,Suggeree,Colere,Aucune,Proposition,ne pas pouvoir agir,
PtitLibe,7-12_PtitLibe70-depart_ministre_Ecologie_description,a1_1629460262539,SitEmo,174,268,en a assez de ne pas pouvoir agir comme il faut pour protéger la nature alors que c’est urgent,"[""a1_1629460262539""]","[[174, 268]]",False,,Designee,Colere,Aucune,Proposition,en a assez,
PtitLibe,7-12_PtitLibe70-depart_ministre_Ecologie_ecologie,a1_1629460425255,SitEmo,1756,1774,un véritable échec,"[""a1_1629460425255""]","[[1756, 1774]]",False,,Suggeree,Tristesse,Colere,SN,échec,
PtitLibe,7-12_PtitLibe71-protection_patrimoine_Chantal-Laure,a1_1621579833680,SitEmo,58,64,génial,"[""a1_1621579833680""]","[[58, 64]]",False,,Designee,Admiration,Surprise,SAdj,génial,
PtitLibe,7-12_PtitLibe71-protection_patrimoine_Chantal-Laure,a1_1621579833681,SitEmo,194,234,"ont gagné le prix «1, 2, 3 Patrimoine !»","[""a1_1621579833681""]","[[194, 234]]",False,,Suggeree,Joie,Fierte,Proposition,gagné,
PtitLibe,7-12_PtitLibe71-protection_patrimoine_Chantal-Laure,a1_1629708076345,SitEmo,122,132,se réjouit,"[""a1_1629708076345""]","[[122, 132]]",False,,Comportementale,Joie,Aucune,Proposition,se réjouit,
PtitLibe,7-12_PtitLibe71-protection_patrimoine_Chantal-Laure,a1_1629708098311,SitEmo,69,119,n’ai pas de mots pour définir ce que j’ai ressenti,"[""a1_1629708098311""]","[[69, 119]]",False,,Suggeree,Admiration,Surprise,Proposition,n’ai pas de mots,
PtitLibe,7-12_PtitLibe71-protection_patrimoine_Chantal-Laure,a1_1629708206781,SitEmo,786,871,ne se doutaient pas qu’ils allaient être embarqués dans une grande histoire familiale,"[""a1_1629708206781""]","[[786, 871]]",False,,Suggeree,Surprise,Aucune,Proposition,ne se doutaient pas,
PtitLibe,7-12_PtitLibe71-protection_patrimoine_Chantal-Laure,a1_1629708236337,SitEmo,872,873,!,"[""a1_1629708236337""]","[[872, 873]]",False,,Montree,Surprise,Aucune,Point d'exclamation,!,
PtitLibe,7-12_PtitLibe71-protection_patrimoine_Chantal-Laure,a1_1629708314732,SitEmo,1854,1858,même,"[""a1_1629708314732""]","[[1854, 1858]]",False,,Montree,Surprise,Aucune,SAdv,même,
PtitLibe,7-12_PtitLibe71-protection_patrimoine_Chantal-Laure,a1_1629708324278,SitEmo,1963,1964,!,"[""a1_1629708324278""]","[[1963, 1964]]",False,,Montree,Surprise,Aucune,Point d'exclamation,!,
PtitLibe,7-12_PtitLibe71-protection_patrimoine_Chantal-Laure,a1_1629708394394,SitEmo,2029,2040,se félicite,"[""a1_1629708394394""]","[[2029, 2040]]",False,,Comportementale,Fierte,Aucune,Proposition,se félicite,
PtitLibe,7-12_PtitLibe71-protection_patrimoine_Chantal-Laure,a1_1629708431622,SitEmo,1965,2013,C’est tout un pan de notre histoire communale qu,"[""a1_1629708431622""]","[[1965, 2013]]",False,,Montree,Fierte,Aucune,Enonce clive,C’est tout un pan de notre histoire communale qu,
PtitLibe,7-12_PtitLibe71-protection_patrimoine_Comment_restaure_patrimoine,a1_1621579833721,SitEmo,2142,2157,a été critiquée,"[""a1_1621579833721""]","[[2142, 2157]]",False,,Comportementale,Colere,Aucune,Proposition,critiquée,
PtitLibe,7-12_PtitLibe71-protection_patrimoine_Comment_restaure_patrimoine,a1_1621579833724,SitEmo,2566,2585,a été très critiqué,"[""a1_1621579833724""]","[[2566, 2585]]",False,,Comportementale,Colere,Aucune,Proposition,critiqué,
PtitLibe,7-12_PtitLibe71-protection_patrimoine_Comment_restaure_patrimoine,a1_1629708591404,Autre,807,851,souhaite transmettre aux générations futures,"[""a1_1629708591404""]","[[807, 851]]",False,,,,,,,envie
PtitLibe,7-12_PtitLibe71-protection_patrimoine_Comment_restaure_patrimoine,a1_1629708796424,SitEmo,2472,2490,absolument sublime,"[""a1_1629708796424""]","[[2472, 2490]]",False,,Suggeree,Admiration,Aucune,SAdj,sublime,
PtitLibe,7-12_PtitLibe71-protection_patrimoine_Pourquoi_patrimoine,a1_1621579833815,SitEmo,979,983,déjà,"[""a1_1621579833815""]","[[979, 983]]",False,,Montree,Surprise,Aucune,SAdv,déjà,
PtitLibe,7-12_PtitLibe71-protection_patrimoine_Pourquoi_patrimoine,a1_1629709841907,SitEmo,320,342,admirer dans leur pays,"[""a1_1629709841907""]","[[320, 342]]",False,,Designee,Admiration,Aucune,Proposition,admirer,
PtitLibe,7-12_PtitLibe71-protection_patrimoine_Pourquoi_patrimoine,a1_1629709918734,SitEmo,968,978,d'ailleurs,"[""a1_1629709918734""]","[[968, 978]]",False,,Montree,Surprise,Aucune,SAdv,d'ailleurs,
PtitLibe,7-12_PtitLibe71-protection_patrimoine_Pourquoi_patrimoine,a1_1629709932518,SitEmo,1032,1033,!,"[""a1_1629709932518""]","[[1032, 1033]]",False,,Montree,Surprise,Aucune,Point d'exclamation,!,
PtitLibe,7-12_PtitLibe71-protection_patrimoine_patrimoine,a1_1621579833772,SitEmo,772,779,tristes,"[""a1_1621579833772""]","[[772, 779]]",False,,Designee,Tristesse,Aucune,SAdj,tristes,
PtitLibe,7-12_PtitLibe71-protection_patrimoine_patrimoine,a1_1621579833777,SitEmo,1640,1668,s’est révoltée contre le roi,"[""a1_1621579833777""]","[[1640, 1668]]",False,,Comportementale,Colere,Aucune,Proposition,s’est révoltée,
PtitLibe,7-12_PtitLibe71-protection_patrimoine_patrimoine,a1_1621579833778,SitEmo,1720,1770,saccager les symboles de la royauté et de l’église,"[""a1_1621579833778""]","[[1720, 1770]]",False,,Comportementale,Colere,Aucune,Proposition,saccager,
PtitLibe,7-12_PtitLibe71-protection_patrimoine_patrimoine,a1_1621579833779,SitEmo,1854,1930,peur que la France perde de beaux bâtiments qui appartenaient à son histoire,"[""a1_1621579833779""]","[[1854, 1930]]",False,,Designee,Peur,Aucune,SN,peur,
PtitLibe,7-12_PtitLibe71-protection_patrimoine_patrimoine,a1_1621579833780,SitEmo,1863,1930,la France perde de beaux bâtiments qui appartenaient à son histoire,"[""a1_1621579833780""]","[[1863, 1930]]",False,,Suggeree,Peur,Aucune,Proposition,perde,
PtitLibe,7-12_PtitLibe71-protection_patrimoine_patrimoine,a1_1629708989492,Autre,103,147,souhaite transmettre aux générations futures,"[""a1_1629708989492""]","[[103, 147]]",False,,,,,,,envie
PtitLibe,7-12_PtitLibe71-protection_patrimoine_patrimoine,a1_1629709004293,Autre,333,343,veut aller,"[""a1_1629709004293""]","[[333, 343]]",False,,,,,,,envie
