source_file,text_span,mode,emotion,marker_type,marker_value,type
Albert_dataset,épidémie d'Ebola; sévit,Suggérée,Peur,lemma,sévit,SitEmo
Albert_dataset,drôle,Suggérée,Surprise,lemma,drôle,SitEmo
Albert_dataset,Il est rare que l’argent tombe du ciel et pourtant,Montrée,Surprise,lemma,rare,SitEmo
Albert_dataset,Il est rare que l’argent tombe du ciel et pourtant,Montrée,Surprise,lemma,argent,SitEmo
Albert_dataset,Il est rare que l’argent tombe du ciel et pourtant,Montrée,Surprise,lemma,tombe,SitEmo
Albert_dataset,Il est rare que l’argent tombe du ciel et pourtant,Montrée,Surprise,lemma,ciel,SitEmo
Albert_dataset,Il est rare que l’argent tombe du ciel et pourtant,Montrée,Surprise,lemma,pourtant,SitEmo
Albert_dataset,drôle,Suggérée,Surprise,lemma,drôle,SitEmo
Albert_dataset,drôle,Suggérée,Surprise,lemma,drôle,SitEmo
Albert_dataset,les premiers,Suggérée,Fierté,lemma,premier,SitEmo
Albert_dataset,les premiers,Suggérée,Joie,lemma,premier,SitEmo
Albert_dataset,redouté,Désignée,Peur,lemma,redouter,SitEmo
Albert_dataset,exploit,Suggérée,Admiration,lemma,exploit,SitEmo
Albert_dataset,exploit,Suggérée,Admiration,lemma,exploit,SitEmo
Albert_dataset,se mettent en grève,Comportementale,Colère,lemma,mettre,SitEmo
Albert_dataset,se mettent en grève,Comportementale,Colère,lemma,grève,SitEmo
Albert_dataset,dénonce,Comportementale,Colère,lemma,dénonce,SitEmo
Albert_dataset,manques de moyens,Suggérée,Colère,lemma,manque,SitEmo
Albert_dataset,manques de moyens,Suggérée,Colère,lemma,moyen,SitEmo
Albert_dataset,dénoncent,Comportementale,Colère,lemma,dénoncer,SitEmo
Albert_dataset,difficiles,Suggérée,Colère,lemma,difficile,SitEmo
Albert_dataset,mis en grève,Comportementale,Colère,lemma,mettre,SitEmo
Albert_dataset,mis en grève,Comportementale,Colère,lemma,grève,SitEmo
Albert_dataset,étaient en grève,Comportementale,Colère,lemma,grève,SitEmo
Albert_dataset,manifestations,Comportementale,Colère,lemma,manifestation,SitEmo
Albert_dataset,insuffisantes,Suggérée,Colère,lemma,insuffisant,SitEmo
Albert_dataset,été plongée dans le noir,Suggérée,Peur,lemma,plonger,SitEmo
Albert_dataset,été plongée dans le noir,Suggérée,Peur,lemma,noir,SitEmo
Albert_dataset,heurts,Comportementale,Colère,lemma,heurt,SitEmo
Albert_dataset,hors du commun,Suggérée,Surprise,lemma,hors,SitEmo
Albert_dataset,hors du commun,Suggérée,Surprise,lemma,commun,SitEmo
Albert_dataset,les animaux « s'humanisent »,Suggérée,Peur,lemma,animal,SitEmo
Albert_dataset,les animaux « s'humanisent »,Suggérée,Peur,lemma,humaniser,SitEmo
Albert_dataset,inédite,Suggérée,Surprise,lemma,inédit,SitEmo
Albert_dataset,craignent,Désignée,Peur,lemma,craignent,SitEmo
Albert_dataset,inquiétantes,Désignée,Peur,lemma,inquiétante,SitEmo
Albert_dataset,découvrait par hasard,Suggérée,Surprise,lemma,découvrir,SitEmo
Albert_dataset,découvrait par hasard,Suggérée,Surprise,lemma,hasard,SitEmo
Albert_dataset,ébahi,Désignée,Surprise,lemma,ébahi,SitEmo
Albert_dataset,porté plainte,Comportementale,Colère,lemma,porter,SitEmo
Albert_dataset,porté plainte,Comportementale,Colère,lemma,plainte,SitEmo
Albert_dataset,gênés par les odeurs,Suggérée,Dégoût,lemma,gêner,SitEmo
Albert_dataset,gênés par les odeurs,Suggérée,Colère,lemma,gêner,SitEmo
Albert_dataset,gênés par les odeurs,Suggérée,Dégoût,lemma,odeur,SitEmo
Albert_dataset,gênés par les odeurs,Suggérée,Colère,lemma,odeur,SitEmo
Albert_dataset,ont pris des mesures de prévention,Comportementale,Peur,lemma,prendre,SitEmo
Albert_dataset,ont pris des mesures de prévention,Comportementale,Peur,lemma,mesure,SitEmo
Albert_dataset,ont pris des mesures de prévention,Comportementale,Peur,lemma,prévention,SitEmo
Albert_dataset,manifestations,Comportementale,Colère,lemma,manifestation,SitEmo
Albert_dataset,réclament,Comportementale,Colère,lemma,réclamer,SitEmo
Albert_dataset,manifestations,Comportementale,Colère,lemma,manifestation,SitEmo
Albert_dataset,colère,Désignée,Colère,lemma,colèr,SitEmo
Albert_dataset,affrontements,Comportementale,Colère,lemma,affrontement,SitEmo
Albert_dataset,en proie; violentes,Suggérée,Peur,lemma,proie,SitEmo
Albert_dataset,en proie; violentes,Suggérée,Peur,lemma,violent,SitEmo
Albert_dataset,s'être mal comportés,Suggérée,Colère,lemma,comporter,SitEmo
Albert_dataset,détresse,Suggérée,Peur,lemma,détresse,SitEmo
Albert_dataset,victimes,Suggérée,Peur,lemma,victime,SitEmo
Albert_dataset,maltraitées,Suggérée,Peur,lemma,maltraiter,SitEmo
Albert_dataset,maltraitées,Suggérée,Tristesse,lemma,maltraiter,SitEmo
Albert_dataset,maltraitances,Suggérée,Peur,lemma,maltraitance,SitEmo
Albert_dataset,maltraitances,Suggérée,Tristesse,lemma,maltraitance,SitEmo
Albert_dataset,mouvement de grève,Comportementale,Colère,lemma,mouvement,SitEmo
Albert_dataset,mouvement de grève,Comportementale,Colère,lemma,grève,SitEmo
Albert_dataset,insultent; humiliations,Suggérée,Embarras,lemma,insulter,SitEmo
Albert_dataset,insultent; humiliations,Suggérée,Tristesse,lemma,insulter,SitEmo
Albert_dataset,insultent; humiliations,Suggérée,Embarras,lemma,humiliation,SitEmo
Albert_dataset,insultent; humiliations,Suggérée,Tristesse,lemma,humiliation,SitEmo
Albert_dataset,soulagés,Suggérée,Joie,lemma,soulager,SitEmo
Albert_dataset,remporter son procès,Suggérée,Joie,lemma,remporter,SitEmo
Albert_dataset,remporter son procès,Suggérée,Joie,lemma,procès,SitEmo
Albert_dataset,reprochaient,Comportementale,Colère,lemma,reprochaient,SitEmo
Albert_dataset,les réveiller par son chant matinal,Suggérée,Colère,lemma,réveiller,SitEmo
Albert_dataset,les réveiller par son chant matinal,Suggérée,Colère,lemma,chant,SitEmo
Albert_dataset,les réveiller par son chant matinal,Suggérée,Colère,lemma,matinal,SitEmo
Albert_dataset,étrange,Suggérée,Surprise,lemma,étrange,SitEmo
Albert_dataset,hommage,Comportementale,Admiration,lemma,hommage,SitEmo
Albert_dataset,hors du commun,Suggérée,Surprise,lemma,hors,SitEmo
Albert_dataset,hors du commun,Suggérée,Surprise,lemma,commun,SitEmo
Albert_dataset,voient d'un très mauvais oeil,Suggérée,Colère,lemma,voir,SitEmo
Albert_dataset,voient d'un très mauvais oeil,Suggérée,Colère,lemma,mauvais,SitEmo
Albert_dataset,voient d'un très mauvais oeil,Suggérée,Colère,lemma,oeil,SitEmo
Albert_dataset,mauvais esprits,Suggérée,Peur,lemma,mauvais,SitEmo
Albert_dataset,mauvais esprits,Suggérée,Peur,lemma,esprit,SitEmo
Albert_dataset,manifestations,Comportementale,Colère,lemma,manifestation,SitEmo
Albert_dataset,déchiré,Suggérée,Tristesse,lemma,déchiré,SitEmo
Albert_dataset,punir,Comportementale,Colère,lemma,punir,SitEmo
Albert_dataset,égayer,Désignée,Joie,lemma,égayer,SitEmo
Albert_dataset,rire,Comportementale,Joie,lemma,rir,SitEmo
Albert_dataset,peu courante,Suggérée,Surprise,lemma,peu,SitEmo
Albert_dataset,peu courante,Suggérée,Surprise,lemma,courant,SitEmo
Albert_dataset,inquiétudes,Désignée,Peur,lemma,inquiétude,SitEmo
Albert_dataset,inquiète,Suggérée,Peur,lemma,inquiet,SitEmo
Albert_dataset,craignent,Désignée,Peur,lemma,craignent,SitEmo
Albert_dataset,acclamé,Comportementale,Fierté,lemma,acclamer,SitEmo
Albert_dataset,acclamé,Comportementale,Admiration,lemma,acclamer,SitEmo
Albert_dataset,héros,Suggérée,Admiration,lemma,héros,SitEmo
Albert_dataset,héros,Suggérée,Fierté,lemma,héros,SitEmo
Albert_dataset,réclame,Comportementale,Colère,lemma,réclame,SitEmo
Albert_dataset,s'effondrent,Suggérée,Peur,lemma,effondrer,SitEmo
Albert_dataset,mobilisation,Comportementale,Colère,lemma,mobilisation,SitEmo
Albert_dataset,inspiré,Suggérée,Admiration,lemma,inspirer,SitEmo
Albert_dataset,reprochent,Comportementale,Colère,lemma,reprocher,SitEmo
Albert_dataset,n'être qu'une donneuse de leçon immature,Suggérée,Colère,lemma,donneur,SitEmo
Albert_dataset,n'être qu'une donneuse de leçon immature,Suggérée,Colère,lemma,leçon,SitEmo
Albert_dataset,n'être qu'une donneuse de leçon immature,Suggérée,Colère,lemma,immature,SitEmo
Albert_dataset,l'accusent,Comportementale,Colère,lemma,accusent,SitEmo
Albert_dataset,manipulé,Suggérée,Colère,lemma,manipuler,SitEmo
Albert_dataset,peur,Désignée,Peur,lemma,peur,SitEmo
Albert_dataset,colère,Désignée,Colère,lemma,colèr,SitEmo
Albert_dataset,icône,Suggérée,Admiration,lemma,icône,SitEmo
Albert_dataset,idole,Suggérée,Admiration,lemma,idol,SitEmo
Albert_dataset,critiques,Comportementale,Colère,lemma,critique,SitEmo
Albert_dataset,inspiré,Suggérée,Admiration,lemma,inspirer,SitEmo
Albert_dataset,alarmants,Désignée,Peur,lemma,alarmant,SitEmo
Albert_dataset,discours; véhément,Comportementale,Colère,lemma,discours,SitEmo
Albert_dataset,discours; véhément,Comportementale,Colère,lemma,véhément,SitEmo
Albert_dataset,extinction,Suggérée,Peur,lemma,extinction,SitEmo
Albert_dataset,tout ce dont vous parlez c'est d'argent,Montrée,Colère,lemma,parler,SitEmo
Albert_dataset,tout ce dont vous parlez c'est d'argent,Montrée,Colère,lemma,argent,SitEmo
Albert_dataset,grèves,Comportementale,Colère,lemma,grève,SitEmo
Albert_dataset,manifester,Comportementale,Colère,lemma,manifester,SitEmo
Albert_dataset,admiration,Désignée,Admiration,lemma,admiration,SitEmo
Albert_dataset,s'assoit,Comportementale,Colère,lemma,asseoir,SitEmo
Albert_dataset,lancé,Comportementale,Colère,lemma,lancer,SitEmo
Albert_dataset,crié,Comportementale,Peur,lemma,crier,SitEmo
Albert_dataset,effrayés,Désignée,Peur,lemma,effrayé,SitEmo
Albert_dataset,descendues dans les rues; manifester,Comportementale,Colère,lemma,descendre,SitEmo
Albert_dataset,descendues dans les rues; manifester,Comportementale,Colère,lemma,rue,SitEmo
Albert_dataset,descendues dans les rues; manifester,Comportementale,Colère,lemma,manifester,SitEmo
Albert_dataset,mécontents,Désignée,Colère,lemma,mécontent,SitEmo
Albert_dataset,heurts,Comportementale,Colère,lemma,heurt,SitEmo
Albert_dataset,bloqué,Comportementale,Colère,lemma,bloquer,SitEmo
Albert_dataset,sans précédent,Suggérée,Peur,lemma,précédent,SitEmo
Albert_dataset,prendre la fuite,Comportementale,Peur,lemma,prendre,SitEmo
Albert_dataset,prendre la fuite,Comportementale,Peur,lemma,fuite,SitEmo
Albert_dataset,découvre,Suggérée,Surprise,lemma,découvrir,SitEmo
Albert_dataset,drôle,Suggérée,Surprise,lemma,drôle,SitEmo
Albert_dataset,attentat,Comportementale,Colère,lemma,attentat,SitEmo
Albert_dataset,désaccord,Suggérée,Colère,lemma,désaccord,SitEmo
Albert_dataset,tenté de faire assassiner,Comportementale,Colère,lemma,tenter,SitEmo
Albert_dataset,tenté de faire assassiner,Comportementale,Colère,lemma,assassiner,SitEmo
Albert_dataset,polémique,Suggérée,Colère,lemma,polémique,SitEmo
Albert_dataset,présenter ses excuses,Comportementale,Embarras,lemma,présenter,SitEmo
Albert_dataset,présenter ses excuses,Comportementale,Embarras,lemma,excuse,SitEmo
Albert_dataset,vice-champion du monde,Suggérée,Joie,lemma,monde,SitEmo
Albert_dataset,polémique,Suggérée,Colère,lemma,polémique,SitEmo
Albert_dataset,provocation,Montrée,Colère,lemma,provocation,SitEmo
Albert_dataset,indignées,Comportementale,Colère,lemma,indigner,SitEmo
Albert_dataset,peur,Désignée,Peur,lemma,peur,SitEmo
Albert_dataset,la voix du mort criant « Laissez-moi sortir ! »,Suggérée,Peur,lemma,voix,SitEmo
Albert_dataset,la voix du mort criant « Laissez-moi sortir ! »,Suggérée,Peur,lemma,mort,SitEmo
Albert_dataset,la voix du mort criant « Laissez-moi sortir ! »,Suggérée,Peur,lemma,crier,SitEmo
Albert_dataset,la voix du mort criant « Laissez-moi sortir ! »,Suggérée,Peur,lemma,laisser,SitEmo
Albert_dataset,la voix du mort criant « Laissez-moi sortir ! »,Suggérée,Peur,lemma,sortir,SitEmo
Albert_dataset,aient le sourire,Désignée,Joie,lemma,sourir,SitEmo
Albert_dataset,avaient fui,Comportementale,Peur,lemma,fuir,SitEmo
Albert_dataset,persécutés,Suggérée,Peur,lemma,persécuté,SitEmo
Albert_dataset,persécutés,Suggérée,Tristesse,lemma,persécuté,SitEmo
Albert_dataset,se réfugier,Comportementale,Peur,lemma,réfugier,SitEmo
Albert_dataset,craignent,Désignée,Peur,lemma,craignent,SitEmo
Albert_dataset,pérsecutions,Suggérée,Peur,lemma,pérsecution,SitEmo
Albert_dataset,s'inquiètent,Désignée,Peur,lemma,inquiéter,SitEmo
Albert_dataset,inondés,Suggérée,Peur,lemma,inonder,SitEmo
Albert_dataset,manifestations,Comportementale,Colère,lemma,manifestation,SitEmo
Albert_dataset,mécontentement,Désignée,Colère,lemma,mécontentement,SitEmo
Albert_dataset,forte hausse du prix,Suggérée,Colère,lemma,fort,SitEmo
Albert_dataset,forte hausse du prix,Suggérée,Colère,lemma,hausse,SitEmo
Albert_dataset,forte hausse du prix,Suggérée,Colère,lemma,prix,SitEmo
Albert_dataset,conitnué à protester,Comportementale,Colère,lemma,conitnuer,SitEmo
Albert_dataset,conitnué à protester,Comportementale,Colère,lemma,protester,SitEmo
Albert_dataset,fortes inégalités,Suggérée,Colère,lemma,fort,SitEmo
Albert_dataset,fortes inégalités,Suggérée,Colère,lemma,inégalité,SitEmo
Albert_dataset,découvrent,Suggérée,Surprise,lemma,découvrir,SitEmo
Albert_dataset,alerte lancée,Comportementale,Peur,lemma,alerte,SitEmo
Albert_dataset,alerte lancée,Comportementale,Peur,lemma,lancée,SitEmo
Albert_dataset,critique,Comportementale,Colère,lemma,critique,SitEmo
Albert_dataset,craint,Désignée,Peur,lemma,craindre,SitEmo
Albert_dataset,surveillance massive; remette en cause la liberté,Suggérée,Peur,lemma,surveillance,SitEmo
Albert_dataset,surveillance massive; remette en cause la liberté,Suggérée,Peur,lemma,massif,SitEmo
Albert_dataset,surveillance massive; remette en cause la liberté,Suggérée,Peur,lemma,remettre,SitEmo
Albert_dataset,surveillance massive; remette en cause la liberté,Suggérée,Peur,lemma,cause,SitEmo
Albert_dataset,surveillance massive; remette en cause la liberté,Suggérée,Peur,lemma,liberté,SitEmo
Albert_dataset,n'en croient pas ses yeux,Désignée,Surprise,lemma,croire,SitEmo
Albert_dataset,n'en croient pas ses yeux,Désignée,Surprise,lemma,oeil,SitEmo
Albert_dataset,accuse,Comportementale,Colère,lemma,accus,SitEmo
Albert_dataset,d'être très addictifs,Suggérée,Colère,lemma,addictif,SitEmo
Albert_dataset,causer des dommages,Suggérée,Colère,lemma,causer,SitEmo
Albert_dataset,causer des dommages,Suggérée,Colère,lemma,dommage,SitEmo
Albert_dataset,n'étaient pas d'accord,Suggérée,Colère,lemma,accord,SitEmo
Albert_dataset,critiques,Comportementale,Colère,lemma,critique,SitEmo
Albert_dataset,frappés par une sécheresse,Suggérée,Peur,lemma,frapper,SitEmo
Albert_dataset,frappés par une sécheresse,Suggérée,Peur,lemma,sécheresse,SitEmo
Albert_dataset,passionne,Suggérée,Admiration,lemma,passionn,SitEmo
Albert_dataset,surprise,Désignée,Surprise,lemma,surprise,SitEmo
Albert_dataset,impressionnent,Désignée,Admiration,lemma,impressionner,SitEmo
Albert_dataset,conflit,Comportementale,Colère,lemma,conflit,SitEmo
Albert_dataset,falsifié,Suggérée,Colère,lemma,falsifier,SitEmo
Albert_dataset,se réfugier,Comportementale,Peur,lemma,réfugier,SitEmo
Albert_dataset,soupçonné,Comportementale,Colère,lemma,soupçonner,SitEmo
Albert_dataset,été forcés,Suggérée,Peur,lemma,forcer,SitEmo
Albert_dataset,été forcés,Suggérée,Tristesse,lemma,forcer,SitEmo
Albert_dataset,réduits en esclavage,Suggérée,Tristesse,lemma,réduire,SitEmo
Albert_dataset,réduits en esclavage,Suggérée,Peur,lemma,réduire,SitEmo
Albert_dataset,réduits en esclavage,Suggérée,Tristesse,lemma,esclavage,SitEmo
Albert_dataset,réduits en esclavage,Suggérée,Peur,lemma,esclavage,SitEmo
Albert_dataset,protester,Comportementale,Colère,lemma,protester,SitEmo
Albert_dataset,appelé à faire grève,Comportementale,Colère,lemma,appeler,SitEmo
Albert_dataset,appelé à faire grève,Comportementale,Colère,lemma,grèv,SitEmo
Albert_dataset,protester,Comportementale,Colère,lemma,protester,SitEmo
Albert_dataset,manifester,Comportementale,Colère,lemma,manifester,SitEmo
Albert_dataset,dénonçaient,Comportementale,Colère,lemma,dénoncer,SitEmo
Albert_dataset,conditions de travail de plus en plus difficiles,Suggérée,Colère,lemma,condition,SitEmo
Albert_dataset,conditions de travail de plus en plus difficiles,Suggérée,Colère,lemma,travail,SitEmo
Albert_dataset,conditions de travail de plus en plus difficiles,Suggérée,Colère,lemma,difficile,SitEmo
Albert_dataset,contestation,Comportementale,Colère,lemma,contestation,SitEmo
Albert_dataset,colère,Désignée,Colère,lemma,colèr,SitEmo
Albert_dataset,"désavantagés, pension moins élevée; travailler plus longtemps",Suggérée,Peur,lemma,désavantagé,SitEmo
Albert_dataset,"désavantagés, pension moins élevée; travailler plus longtemps",Suggérée,Peur,lemma,pension,SitEmo
Albert_dataset,"désavantagés, pension moins élevée; travailler plus longtemps",Suggérée,Peur,lemma,élevé,SitEmo
Albert_dataset,"désavantagés, pension moins élevée; travailler plus longtemps",Suggérée,Peur,lemma,travailler,SitEmo
Albert_dataset,"désavantagés, pension moins élevée; travailler plus longtemps",Suggérée,Peur,lemma,longtemps,SitEmo
Albert_dataset,appelé à se mettre en grève,Comportementale,Colère,lemma,appeler,SitEmo
Albert_dataset,appelé à se mettre en grève,Comportementale,Colère,lemma,mettre,SitEmo
Albert_dataset,appelé à se mettre en grève,Comportementale,Colère,lemma,grève,SitEmo
Albert_dataset,craignent,Désignée,Peur,lemma,craignent,SitEmo
Albert_dataset,Noël avant l'heure,Suggérée,Joie,lemma,noël,SitEmo
Albert_dataset,Noël avant l'heure,Suggérée,Joie,lemma,avant,SitEmo
Albert_dataset,Noël avant l'heure,Suggérée,Joie,lemma,heure,SitEmo
Albert_dataset,heureux,Désignée,Joie,lemma,heureux,SitEmo
Albert_dataset,inquiets,Désignée,Peur,lemma,inquiet,SitEmo
Albert_dataset,augmenter les risques d'accident,Suggérée,Peur,lemma,augmenter,SitEmo
Albert_dataset,augmenter les risques d'accident,Suggérée,Peur,lemma,risque,SitEmo
Albert_dataset,augmenter les risques d'accident,Suggérée,Peur,lemma,accident,SitEmo
Albert_dataset,trinqué,Comportementale,Joie,lemma,trinquer,SitEmo
Albert_dataset,échangé des cigarettes ou de petits cadeaux,Comportementale,Joie,lemma,échanger,SitEmo
Albert_dataset,échangé des cigarettes ou de petits cadeaux,Comportementale,Joie,lemma,cigarette,SitEmo
