marker_value,marker_type,Admiration,Colère,Culpabilité,Dégoût,Embarras,Fierté,Jalousie,Joie,Peur,Surprise,Tristesse,total_count,P(Colère),P(Dégoût),P(Joie),P(Peur),P(Surprise),P(Tristesse),P(Admiration),P(Culpabilité),P(Embarras),P(Fierté),P(Jalousie),entropy,normalized_entropy
rire,word,0,2,0,0,0,0,0,22,0,0,0,24,0.08,0.00,0.92,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.41,0.12
désaccord,lemma,0,11,0,1,0,0,0,0,0,0,0,12,0.92,0.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.41,0.12
injuste,word,0,11,0,0,0,0,0,0,0,0,1,12,0.92,0.00,0.00,0.00,0.00,0.08,0.00,0.00,0.00,0.00,0.00,0.41,0.12
tendu,lemma,0,11,0,0,0,0,0,0,1,0,0,12,0.92,0.00,0.00,0.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.41,0.12
surprise,lemma,0,0,0,0,0,0,0,2,1,43,0,46,0.00,0.00,0.04,0.02,0.93,0.00,0.00,0.00,0.00,0.00,0.00,0.41,0.12
conflit,lemma,0,12,0,0,0,0,0,0,1,0,0,13,0.92,0.00,0.00,0.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.39,0.11
mere,lemma,0,12,0,1,0,0,0,0,0,0,0,13,0.92,0.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.39,0.11
injuste,lemma,0,13,0,0,0,0,0,0,0,0,1,14,0.93,0.00,0.00,0.00,0.00,0.07,0.00,0.00,0.00,0.00,0.00,0.37,0.11
étonnant,word,0,1,0,0,0,0,0,0,0,14,0,15,0.07,0.00,0.00,0.00,0.93,0.00,0.00,0.00,0.00,0.00,0.00,0.35,0.10
rire,lemma,0,2,0,0,0,0,0,29,0,0,0,31,0.06,0.00,0.94,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.35,0.10
refuser,lemma,0,15,0,0,0,0,0,1,0,0,0,16,0.94,0.00,0.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.34,0.10
souffrir,lemma,0,0,0,0,0,0,0,0,1,0,16,17,0.00,0.00,0.00,0.06,0.00,0.94,0.00,0.00,0.00,0.00,0.00,0.32,0.09
décevoir,lemma,0,0,0,0,0,0,0,0,1,0,16,17,0.00,0.00,0.00,0.06,0.00,0.94,0.00,0.00,0.00,0.00,0.00,0.32,0.09
accuser,lemma,0,83,0,0,1,0,0,0,3,0,0,87,0.95,0.00,0.00,0.03,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.31,0.09
accuse,word,0,18,0,0,0,0,0,0,1,0,0,19,0.95,0.00,0.00,0.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.30,0.09
inquiéter,lemma,0,0,0,0,0,0,0,0,55,0,3,58,0.00,0.00,0.00,0.95,0.00,0.05,0.00,0.00,0.00,0.00,0.00,0.29,0.08
accusent,word,0,20,0,0,0,0,0,0,1,0,0,21,0.95,0.00,0.00,0.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.28,0.08
triste,word,0,0,0,0,0,0,0,0,0,1,21,22,0.00,0.00,0.00,0.00,0.05,0.95,0.00,0.00,0.00,0.00,0.00,0.27,0.08
protéger,word,0,1,0,0,0,0,0,0,23,0,0,24,0.04,0.00,0.00,0.96,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.25,0.07
étonnant,lemma,0,1,0,0,0,0,0,0,0,24,0,25,0.04,0.00,0.00,0.00,0.96,0.00,0.00,0.00,0.00,0.00,0.00,0.24,0.07
découvrir,lemma,0,0,0,0,0,0,0,0,1,25,0,26,0.00,0.00,0.00,0.04,0.96,0.00,0.00,0.00,0.00,0.00,0.00,0.24,0.07
protéger,lemma,0,1,0,0,0,0,0,0,25,0,0,26,0.04,0.00,0.00,0.96,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.24,0.07
fuir,lemma,0,0,0,0,0,0,0,0,51,0,2,53,0.00,0.00,0.00,0.96,0.00,0.04,0.00,0.00,0.00,0.00,0.00,0.23,0.07
triste,lemma,0,0,0,0,0,0,0,0,0,1,28,29,0.00,0.00,0.00,0.00,0.03,0.97,0.00,0.00,0.00,0.00,0.00,0.22,0.06
manifestations,word,0,61,0,0,0,0,0,0,2,0,0,63,0.97,0.00,0.00,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.20,0.06
manifestation,lemma,0,68,0,0,0,0,0,0,2,0,0,70,0.97,0.00,0.00,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.19,0.05
peur,lemma,0,0,0,0,0,0,0,0,130,0,1,131,0.00,0.00,0.00,0.99,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.06,0.02
peur,word,0,0,0,0,0,0,0,0,130,0,1,131,0.00,0.00,0.00,0.99,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.06,0.02
sympa,lemma,0,0,0,0,0,0,0,4,0,0,0,4,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00
terrorisme,word,0,0,0,0,0,0,0,0,3,0,0,3,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00
sympa,word,0,0,0,0,0,0,0,3,0,0,0,3,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00
angoisse,word,0,0,0,0,0,0,0,0,4,0,0,4,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00
sécheresse,lemma,0,0,0,0,0,0,0,0,6,0,0,6,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00
sécheresse,word,0,0,0,0,0,0,0,0,6,0,0,6,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00
sécurité,lemma,0,0,0,0,0,0,0,0,5,0,0,5,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00
sécurité,word,0,0,0,0,0,0,0,0,5,0,0,5,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00
angoisse,lemma,0,0,0,0,0,0,0,0,6,0,0,6,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00
incroyable,word,0,0,0,0,0,0,0,0,0,7,0,7,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00
terrorisme,lemma,0,0,0,0,0,0,0,0,3,0,0,3,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00
injustice,lemma,0,12,0,0,0,0,0,0,0,0,0,12,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00
injustice,word,0,7,0,0,0,0,0,0,0,0,0,7,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00
injustices,word,0,5,0,0,0,0,0,0,0,0,0,5,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00
inquiet,lemma,0,0,0,0,0,0,0,0,20,0,0,20,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00
inquiet,word,0,0,0,0,0,0,0,0,6,0,0,6,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00
inquiets,word,0,0,0,0,0,0,0,0,14,0,0,14,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00
surprenant,lemma,0,0,0,0,0,0,0,0,0,9,0,9,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00
surprenant,word,0,0,0,0,0,0,0,0,0,4,0,4,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00
surprenante,word,0,0,0,0,0,0,0,0,0,4,0,4,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00
misère,lemma,0,0,0,0,0,0,0,0,0,0,3,3,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00
misère,word,0,0,0,0,0,0,0,0,0,0,3,3,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00
icône,lemma,3,0,0,0,0,0,0,0,0,0,0,3,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,-0.00,-0.00
indigné,lemma,0,3,0,0,0,0,0,0,0,0,0,3,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00
menacent,word,0,0,0,0,0,0,0,0,7,0,0,7,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00
menacée,word,0,0,0,0,0,0,0,0,3,0,0,3,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00
menacés,word,0,0,0,0,0,0,0,0,6,0,0,6,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00
menaçait,word,0,0,0,0,0,0,0,0,4,0,0,4,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00
menaçant,lemma,0,0,0,0,0,0,0,0,4,0,0,4,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00
menaçante,word,0,0,0,0,0,0,0,0,4,0,0,4,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00
mentir,lemma,0,4,0,0,0,0,0,0,0,0,0,4,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00
mentir,word,0,4,0,0,0,0,0,0,0,0,0,4,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00
mere,word,0,11,0,0,0,0,0,0,0,0,0,11,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00
découverte,word,0,0,0,0,0,0,0,0,0,5,0,5,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00
dégoûtant,lemma,0,0,0,3,0,0,0,0,0,0,0,3,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00
dénonce,word,0,5,0,0,0,0,0,0,0,0,0,5,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00
chier,lemma,0,3,0,0,0,0,0,0,0,0,0,3,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00
inquiètent,word,0,0,0,0,0,0,0,0,6,0,0,6,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00
animaux,word,0,0,0,0,0,0,0,0,3,0,0,3,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00
appeler,lemma,0,6,0,0,0,0,0,0,0,0,0,6,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00
dépression,lemma,0,0,0,0,0,0,0,0,0,0,5,5,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00
dépression,word,0,0,0,0,0,0,0,0,0,0,4,4,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00
détresse,lemma,0,0,0,0,0,0,0,0,4,0,0,4,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00
détresse,word,0,0,0,0,0,0,0,0,4,0,0,4,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00
déçu,word,0,0,0,0,0,0,0,0,0,0,5,5,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00
déçue,word,0,0,0,0,0,0,0,0,0,0,6,6,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00
appelé,word,0,5,0,0,0,0,0,0,0,0,0,5,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00
tendues,word,0,6,0,0,0,0,0,0,0,0,0,6,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00
tension,lemma,0,9,0,0,0,0,0,0,0,0,0,9,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00
tensions,word,0,9,0,0,0,0,0,0,0,0,0,9,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00
inquiète,word,0,0,0,0,0,0,0,0,24,0,0,24,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00
muslim,word,0,3,0,0,0,0,0,0,0,0,0,3,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00
mère,lemma,0,3,0,0,0,0,0,0,0,0,0,3,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00
mère,word,0,3,0,0,0,0,0,0,0,0,0,3,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00
mécontent,lemma,0,9,0,0,0,0,0,0,0,0,0,9,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00
mécontentement,lemma,0,18,0,0,0,0,0,0,0,0,0,18,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00
mécontentement,word,0,15,0,0,0,0,0,0,0,0,0,15,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00
mécontentements,word,0,3,0,0,0,0,0,0,0,0,0,3,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00
mécontents,word,0,8,0,0,0,0,0,0,0,0,0,8,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00
méfiance,lemma,0,0,0,0,0,0,0,0,5,0,0,5,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00
méfiance,word,0,0,0,0,0,0,0,0,5,0,0,5,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00
déçus,word,0,0,0,0,0,0,0,0,0,0,4,4,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00
célébrer,word,0,0,0,0,0,0,0,5,0,0,0,5,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00
armes,word,0,0,0,0,0,0,0,0,3,0,0,3,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00
icône,word,3,0,0,0,0,0,0,0,0,0,0,3,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,-0.00,-0.00
méfier,word,0,0,0,0,0,0,0,0,3,0,0,3,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00
corruption,lemma,0,5,0,0,0,0,0,0,0,0,0,5,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00
corruption,word,0,5,0,0,0,0,0,0,0,0,0,5,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00
heureur,lemma,0,0,0,0,0,0,0,3,0,0,0,3,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00
heureuse,word,0,0,0,0,0,0,0,5,0,0,0,5,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00
heureusement,lemma,0,0,0,0,0,0,0,18,0,0,0,18,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00
heureusement,word,0,0,0,0,0,0,0,18,0,0,0,18,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00
heureuses,word,0,0,0,0,0,0,0,3,0,0,0,3,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00
arrete,lemma,0,7,0,0,0,0,0,0,0,0,0,7,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00
arrete,word,0,7,0,0,0,0,0,0,0,0,0,7,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00
sert,word,0,3,0,0,0,0,0,0,0,0,0,3,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00
siffler,lemma,0,3,0,0,0,0,0,0,0,0,0,3,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00
souffrent,word,0,0,0,0,0,0,0,0,0,0,3,3,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00
s'amuser,word,0,0,0,0,0,0,0,3,0,0,0,3,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00
méfier,lemma,0,0,0,0,0,0,0,0,3,0,0,3,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00
tiré,word,0,0,0,0,0,0,0,0,4,0,0,4,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00
idole,lemma,4,0,0,0,0,0,0,0,0,0,0,4,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,-0.00,-0.00
idole,word,4,0,0,0,0,0,0,0,0,0,0,4,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,-0.00,-0.00
illégal,lemma,0,3,0,0,0,0,0,0,0,0,0,3,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00
inattendu,lemma,0,0,0,0,0,0,0,0,0,3,0,3,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00
chier,word,0,3,0,0,0,0,0,0,0,0,0,3,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00
surprendre,lemma,0,0,0,0,0,0,0,0,0,14,0,14,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00
surpris,word,0,0,0,0,0,0,0,0,0,11,0,11,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00
surprises,word,0,0,0,0,0,0,0,0,0,5,0,5,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00
dîner,lemma,0,0,0,0,0,0,0,3,0,0,0,3,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00
dîner,word,0,0,0,0,0,0,0,3,0,0,0,3,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00
effet,lemma,0,0,0,0,0,0,0,0,3,0,0,3,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00
effets,word,0,0,0,0,0,0,0,0,3,0,0,3,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00
effrayant,lemma,0,0,0,0,0,0,0,0,8,0,0,8,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00
muslim,lemma,0,3,0,0,0,0,0,0,0,0,0,3,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00
effrayants,word,0,0,0,0,0,0,0,0,5,0,0,5,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00
effrayer,lemma,0,0,0,0,0,0,0,0,8,0,0,8,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00
honte,lemma,0,0,0,0,10,0,0,0,0,0,0,10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,-0.00,-0.00
honte,word,0,0,0,0,10,0,0,0,0,0,0,10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,-0.00,-0.00
hors,lemma,0,0,0,0,0,0,0,0,0,6,0,6,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00
hors,word,0,0,0,0,0,0,0,0,0,6,0,6,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00
stressé,lemma,0,0,0,0,0,0,0,0,3,0,0,3,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00
stressé,word,0,0,0,0,0,0,0,0,3,0,0,3,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00
stupéfait,lemma,0,0,0,0,0,0,0,0,0,4,0,4,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00
subissent,word,0,0,0,0,0,0,0,0,0,0,3,3,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00
souriant,lemma,0,0,0,0,0,0,0,4,0,0,0,4,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00
souriant,word,0,0,0,0,0,0,0,4,0,0,0,4,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00
mouvement,lemma,0,6,0,0,0,0,0,0,0,0,0,6,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00
mouvement,word,0,5,0,0,0,0,0,0,0,0,0,5,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00
effrayant,word,0,0,0,0,0,0,0,0,3,0,0,3,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00
protestations,word,0,8,0,0,0,0,0,0,0,0,0,8,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00
protestent,word,0,4,0,0,0,0,0,0,0,0,0,4,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00
étonnante,word,0,0,0,0,0,0,0,0,0,10,0,10,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00
lancé,word,0,3,0,0,0,0,0,0,0,0,0,3,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00
commun,lemma,0,0,0,0,0,0,0,0,0,5,0,5,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00
commun,word,0,0,0,0,0,0,0,0,0,5,0,5,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00
lettre,lemma,0,0,0,0,0,0,0,3,0,0,0,3,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00
lettre,word,0,0,0,0,0,0,0,3,0,0,0,3,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00
deuil,lemma,0,0,0,0,0,0,0,0,0,0,4,4,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00
disputent,word,0,3,0,0,0,0,0,0,0,0,0,3,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00
joyeux,lemma,0,0,0,0,0,0,0,4,0,0,0,4,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00
joyeux,word,0,0,0,0,0,0,0,3,0,0,0,3,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00
amusante,word,0,0,0,0,0,0,0,3,0,0,0,3,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00
interdire,word,0,3,0,0,0,0,0,0,0,0,0,3,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00
connasse,lemma,0,3,0,0,0,0,0,0,0,0,0,3,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00
contester,lemma,0,8,0,0,0,0,0,0,0,0,0,8,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00
intrigué,lemma,0,0,0,0,0,0,0,0,0,3,0,3,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00
inédit,lemma,0,0,0,0,0,0,0,0,0,5,0,5,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00
inédite,word,0,0,0,0,0,0,0,0,0,4,0,4,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00
alerte,lemma,0,0,0,0,0,0,0,0,3,0,0,3,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00
alerte,word,0,0,0,0,0,0,0,0,3,0,0,3,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00
lutte,lemma,0,5,0,0,0,0,0,0,0,0,0,5,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00
lutte,word,0,5,0,0,0,0,0,0,0,0,0,5,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00
inquiétant,lemma,0,0,0,0,0,0,0,0,5,0,0,5,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00
inquiétant,word,0,0,0,0,0,0,0,0,6,0,0,6,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00
