backend,surface_lower,lemma,surface_lemma_count,dominant_mode,surface_count,surface_dominant_emotion,surface_entropy,surface_normalized_entropy,lemma_count,lemma_dominant_emotion,lemma_entropy,lemma_normalized_entropy,delta_entropy,dominant_emotion_changed,surface_share_in_lemma,granularity_class
stanza,avis,avis,7,Montrée,7,Colère,-0.0,0.0,7,Colère,-0.0,0.0,0.0,False,1.0,specificity_preserved
stanza,aïe,aïe,3,Montrée,3,Colère,1.585,1.0,3,Colère,1.585,1.0,0.0,False,1.0,specificity_preserved
stanza,bah,bah,4,Montrée,4,Colère,-0.0,0.0,4,Colère,-0.0,0.0,0.0,False,1.0,specificity_preserved
stanza,réussite,réussite,3,Suggérée,3,Fierté,1.585,1.0,3,Fierté,1.585,1.0,0.0,False,1.0,specificity_preserved
stanza,révolte,révolte,9,Comportementale,9,Colère,0.5033,0.5033,9,Colère,0.5033,0.5033,0.0,False,1.0,specificity_preserved
stanza,rêve,rêve,12,Suggérée,12,Joie,1.585,0.6826,12,Joie,1.585,0.6826,0.0,False,1.0,specificity_preserved
stanza,assez,assez,26,Suggérée,26,Colère,0.9294,0.5864,26,Colère,0.9294,0.5864,0.0,False,1.0,specificity_preserved
stanza,stop,stop,7,Montrée,7,Colère,0.5917,0.5917,7,Colère,0.5917,0.5917,0.0,False,1.0,specificity_preserved
stanza,stressé,stresser,3,Désignée,3,Peur,-0.0,0.0,4,Peur,-0.0,0.0,0.0,False,0.75,specificity_preserved
stanza,succès,succès,3,Suggérée,3,Joie,0.9183,0.9183,3,Joie,0.9183,0.9183,0.0,False,1.0,specificity_preserved
stanza,terrorisme,terrorisme,3,Suggérée,3,Peur,-0.0,0.0,3,Peur,-0.0,0.0,0.0,False,1.0,specificity_preserved
stanza,inquiétudes,inquiétude,6,Désignée,6,Peur,-0.0,0.0,11,Peur,-0.0,0.0,0.0,False,0.5455,specificity_preserved
stanza,insiste,insister,3,Comportementale,3,Colère,1.585,1.0,3,Colère,1.585,1.0,0.0,False,1.0,specificity_preserved
stanza,insolite,insolite,4,Désignée,4,Surprise,-0.0,0.0,7,Surprise,-0.0,0.0,0.0,False,0.5714,specificity_preserved
stanza,liberté,liberté,3,Suggérée,3,Joie,0.9183,0.9183,3,Joie,0.9183,0.9183,0.0,False,1.0,specificity_preserved
stanza,loin,loin,4,Suggérée,4,Colère,1.5,0.9464,4,Colère,1.5,0.9464,0.0,False,1.0,specificity_preserved
stanza,longtemps,longtemps,4,Suggérée,4,Fierté,2.0,1.0,4,Fierté,2.0,1.0,0.0,False,1.0,specificity_preserved
stanza,lutte,lutte,5,Comportementale,5,Colère,-0.0,0.0,5,Colère,-0.0,0.0,0.0,False,1.0,specificity_preserved
stanza,légende,légende,3,Suggérée,3,Admiration,0.9183,0.9183,3,Admiration,0.9183,0.9183,0.0,False,1.0,specificity_preserved
stanza,magique,magique,3,Désignée,3,Surprise,-0.0,0.0,4,Surprise,-0.0,0.0,0.0,False,0.75,specificity_preserved
stanza,course,course,3,Suggérée,3,Fierté,1.585,1.0,3,Fierté,1.585,1.0,0.0,False,1.0,specificity_preserved
stanza,cp,cp,7,Montrée,7,Colère,1.9502,0.9751,7,Colère,1.9502,0.9751,0.0,False,1.0,specificity_preserved
stanza,craignaient,craindre,3,Désignée,3,Peur,-0.0,0.0,38,Peur,-0.0,0.0,0.0,False,0.0789,specificity_preserved
stanza,paix,paix,3,Suggérée,3,Colère,0.9183,0.9183,3,Colère,0.9183,0.9183,0.0,False,1.0,specificity_preserved
stanza,icône,icône,3,Suggérée,3,Admiration,-0.0,0.0,3,Admiration,-0.0,0.0,0.0,False,1.0,specificity_preserved
stanza,idole,idole,4,Suggérée,4,Admiration,-0.0,0.0,4,Admiration,-0.0,0.0,0.0,False,1.0,specificity_preserved
stanza,immense,immense,5,Suggérée,5,Peur,1.9219,0.961,5,Peur,1.9219,0.961,0.0,False,1.0,specificity_preserved
stanza,importe,importer,4,Suggérée,4,Colère,1.5,0.9464,4,Colère,1.5,0.9464,0.0,False,1.0,specificity_preserved
stanza,crise,crise,4,Suggérée,4,Peur,1.5,0.9464,4,Peur,1.5,0.9464,0.0,False,1.0,specificity_preserved
stanza,inédite,inédit,4,Suggérée,4,Surprise,-0.0,0.0,5,Surprise,-0.0,0.0,0.0,False,0.8,specificity_preserved
stanza,inégalités,inégalité,6,Suggérée,6,Colère,-0.0,0.0,6,Colère,-0.0,0.0,0.0,False,1.0,specificity_preserved
stanza,jaloux,jalou,5,Désignée,5,Jalousie,-0.0,0.0,5,Jalousie,-0.0,0.0,0.0,False,1.0,specificity_preserved
stanza,jamais,jamais,29,Suggérée,29,Tristesse,2.5999,0.8666,29,Tristesse,2.5999,0.8666,0.0,False,1.0,specificity_preserved
stanza,injustice,injustice,7,Suggérée,7,Colère,-0.0,0.0,12,Colère,-0.0,0.0,0.0,False,0.5833,specificity_preserved
stanza,injustices,injustice,5,Suggérée,5,Colère,-0.0,0.0,12,Colère,-0.0,0.0,0.0,False,0.4167,specificity_preserved
stanza,inquiet,inquiet,6,Désignée,6,Peur,-0.0,0.0,44,Peur,-0.0,0.0,0.0,False,0.1364,specificity_preserved
stanza,inquiets,inquiet,14,Désignée,14,Peur,-0.0,0.0,44,Peur,-0.0,0.0,0.0,False,0.3182,specificity_preserved
stanza,craignent,craindre,19,Désignée,19,Peur,-0.0,0.0,38,Peur,-0.0,0.0,0.0,False,0.5,specificity_preserved
stanza,gens,gens,10,Suggérée,10,Colère,1.2955,0.8173,10,Colère,1.2955,0.8173,0.0,False,1.0,specificity_preserved
stanza,fabuleux,fabuleux,3,Désignée,3,Admiration,1.585,1.0,3,Admiration,1.585,1.0,0.0,False,1.0,specificity_preserved
stanza,facile,facile,3,Suggérée,3,Tristesse,0.9183,0.9183,3,Tristesse,0.9183,0.9183,0.0,False,1.0,specificity_preserved
stanza,deux,deux,11,Suggérée,11,Joie,2.2313,0.961,11,Joie,2.2313,0.961,0.0,False,1.0,specificity_preserved
stanza,deuxième,deuxième,4,Suggérée,4,Fierté,1.0,1.0,4,Fierté,1.0,1.0,0.0,False,1.0,specificity_preserved
stanza,dictature,dictature,6,Suggérée,6,Peur,1.2516,0.7897,6,Peur,1.2516,0.7897,0.0,False,1.0,specificity_preserved
stanza,contente,content,10,Désignée,10,Joie,-0.0,0.0,32,Joie,-0.0,0.0,0.0,False,0.3125,specificity_preserved
stanza,contents,content,16,Désignée,16,Joie,-0.0,0.0,32,Joie,-0.0,0.0,0.0,False,0.5,specificity_preserved
stanza,contestation,contestation,8,Comportementale,8,Colère,-0.0,0.0,9,Colère,-0.0,0.0,0.0,False,0.8889,specificity_preserved
stanza,jeux,jeu,3,Suggérée,3,Joie,0.9183,0.9183,3,Joie,0.9183,0.9183,0.0,False,1.0,specificity_preserved
stanza,joie,joie,16,Désignée,16,Joie,-0.0,0.0,16,Joie,-0.0,0.0,0.0,False,1.0,specificity_preserved
stanza,joyeux,joyeux,3,Désignée,3,Joie,-0.0,0.0,4,Joie,-0.0,0.0,0.0,False,0.75,specificity_preserved
stanza,juste,juste,29,Montrée,29,Colère,1.6894,0.7276,29,Colère,1.6894,0.7276,0.0,False,1.0,specificity_preserved
stanza,inquiétude,inquiétude,5,Désignée,5,Peur,-0.0,0.0,11,Peur,-0.0,0.0,0.0,False,0.4545,specificity_preserved
stanza,larmes,larme,7,Comportementale,7,Tristesse,0.5917,0.5917,7,Tristesse,0.5917,0.5917,0.0,False,1.0,specificity_preserved
stanza,lettre,lettre,3,Suggérée,3,Joie,-0.0,0.0,3,Joie,-0.0,0.0,0.0,False,1.0,specificity_preserved
stanza,craindre,craindre,4,Désignée,4,Peur,-0.0,0.0,38,Peur,-0.0,0.0,0.0,False,0.1053,specificity_preserved
stanza,craint,craindre,8,Désignée,8,Peur,-0.0,0.0,38,Peur,-0.0,0.0,0.0,False,0.2105,specificity_preserved
stanza,drame,drame,3,Désignée,3,Colère,1.585,1.0,3,Colère,1.585,1.0,0.0,False,1.0,specificity_preserved
stanza,drole,drole,4,Désignée,4,Joie,0.8113,0.8113,4,Joie,0.8113,0.8113,0.0,False,1.0,specificity_preserved
stanza,facilement,facilement,3,Suggérée,3,Embarras,1.585,1.0,3,Embarras,1.585,1.0,0.0,False,1.0,specificity_preserved
stanza,fake,fake,3,Suggérée,3,Colère,-0.0,0.0,3,Colère,-0.0,0.0,0.0,False,1.0,specificity_preserved
stanza,fausses,faux,3,Suggérée,3,Colère,-0.0,0.0,4,Colère,-0.0,0.0,0.0,False,0.75,specificity_preserved
stanza,harcèlement,harcèlement,5,Suggérée,5,Peur,1.371,0.865,5,Peur,1.371,0.865,0.0,False,1.0,specificity_preserved
stanza,hasard,hasard,7,Suggérée,7,Surprise,-0.0,0.0,7,Surprise,-0.0,0.0,0.0,False,1.0,specificity_preserved
stanza,hausse,hausse,6,Suggérée,6,Colère,0.65,0.65,6,Colère,0.65,0.65,0.0,False,1.0,specificity_preserved
stanza,inquiétantes,inquiétant,3,Désignée,3,Peur,-0.0,0.0,5,Peur,-0.0,0.0,0.0,False,0.6,specificity_preserved
stanza,langue,langue,5,Suggérée,5,Colère,1.5219,0.9602,5,Colère,1.5219,0.9602,0.0,False,1.0,specificity_preserved
stanza,accord,accord,21,Suggérée,21,Colère,0.7229,0.4561,21,Colère,0.7229,0.4561,0.0,False,1.0,specificity_preserved
stanza,abri,abri,3,Comportementale,3,Peur,-0.0,0.0,3,Peur,-0.0,0.0,0.0,False,1.0,specificity_preserved
stanza,deuil,deuil,4,Comportementale,4,Tristesse,-0.0,0.0,4,Tristesse,-0.0,0.0,0.0,False,1.0,specificity_preserved
stanza,grogné,grogner,4,Comportementale,4,Colère,0.8113,0.8113,4,Colère,0.8113,0.8113,0.0,False,1.0,specificity_preserved
stanza,grève,grève,35,Comportementale,35,Colère,-0.0,0.0,40,Colère,-0.0,0.0,0.0,False,0.875,specificity_preserved
stanza,grèves,grève,5,Comportementale,5,Colère,-0.0,0.0,40,Colère,-0.0,0.0,0.0,False,0.125,specificity_preserved
stanza,gueule,gueule,9,Montrée,9,Colère,0.5033,0.5033,9,Colère,0.5033,0.5033,0.0,False,1.0,specificity_preserved
stanza,toit,toit,3,Suggérée,3,Peur,0.9183,0.9183,3,Peur,0.9183,0.9183,0.0,False,1.0,specificity_preserved
stanza,train,train,3,Suggérée,3,Embarras,1.585,1.0,3,Embarras,1.585,1.0,0.0,False,1.0,specificity_preserved
stanza,traité,traité,8,Désignée,8,Embarras,0.9544,0.9544,8,Embarras,0.9544,0.9544,0.0,False,1.0,specificity_preserved
stanza,ftg,ftg,11,Montrée,11,Colère,-0.0,0.0,11,Colère,-0.0,0.0,0.0,False,1.0,specificity_preserved
stanza,fuite,fuite,5,Comportementale,5,Peur,-0.0,0.0,5,Peur,-0.0,0.0,0.0,False,1.0,specificity_preserved
stanza,honte,honte,10,Désignée,10,Embarras,-0.0,0.0,10,Embarras,-0.0,0.0,0.0,False,1.0,specificity_preserved
stanza,dégoût,dégoût,3,Désignée,3,Dégoût,0.9183,0.9183,3,Dégoût,0.9183,0.9183,0.0,False,1.0,specificity_preserved
stanza,déjà,déjà,20,Montrée,20,Surprise,1.9232,0.8283,20,Surprise,1.9232,0.8283,0.0,False,1.0,specificity_preserved
stanza,dénonce,dénoncer,5,Comportementale,5,Colère,-0.0,0.0,31,Colère,-0.0,0.0,0.0,False,0.1613,specificity_preserved
stanza,vite,vite,8,Comportementale,8,Embarras,2.25,0.969,8,Embarras,2.25,0.969,0.0,False,1.0,specificity_preserved
stanza,voix,voix,6,Comportementale,6,Peur,1.7925,0.8962,6,Peur,1.7925,0.8962,0.0,False,1.0,specificity_preserved
stanza,émue,émouer,3,Désignée,3,Joie,0.9183,0.9183,3,Joie,0.9183,0.9183,0.0,False,1.0,specificity_preserved
stanza,énerve,énerver,3,Comportementale,5,Colère,-0.0,0.0,4,Colère,-0.0,0.0,0.0,False,0.75,specificity_preserved
stanza,amuser,amuser,12,Comportementale,12,Joie,-0.0,0.0,37,Joie,-0.0,0.0,0.0,False,0.3243,specificity_preserved
stanza,amusent,amuser,4,Comportementale,4,Joie,-0.0,0.0,37,Joie,-0.0,0.0,0.0,False,0.1081,specificity_preserved
stanza,amuse,amuser,13,Comportementale,13,Joie,-0.0,0.0,37,Joie,-0.0,0.0,0.0,False,0.3514,specificity_preserved
stanza,amour,amour,8,Suggérée,8,Joie,1.0613,0.6696,8,Joie,1.0613,0.6696,0.0,False,1.0,specificity_preserved
stanza,alvin,alvin,6,Suggérée,6,Joie,0.9183,0.9183,6,Joie,0.9183,0.9183,0.0,False,1.0,specificity_preserved
stanza,vs,vs,6,Montrée,9,Colère,-0.0,0.0,6,Colère,-0.0,0.0,0.0,False,1.0,specificity_preserved
stanza,furieux,furieux,3,Désignée,3,Colère,-0.0,0.0,5,Colère,-0.0,0.0,0.0,False,0.6,specificity_preserved
stanza,hors,hors,6,Suggérée,6,Surprise,-0.0,0.0,6,Surprise,-0.0,0.0,0.0,False,1.0,specificity_preserved
stanza,humeur,humeur,4,Désignée,4,Colère,1.0,1.0,4,Colère,1.0,1.0,0.0,False,1.0,specificity_preserved
stanza,critiquent,critiquer,10,Comportementale,10,Colère,-0.0,0.0,56,Colère,-0.0,0.0,0.0,False,0.1786,specificity_preserved
stanza,critiquer,critiquer,8,Comportementale,8,Colère,-0.0,0.0,56,Colère,-0.0,0.0,0.0,False,0.1429,specificity_preserved
stanza,critiqué,critiquer,19,Comportementale,19,Colère,-0.0,0.0,56,Colère,-0.0,0.0,0.0,False,0.3393,specificity_preserved
stanza,insolites,insolite,3,Désignée,3,Surprise,-0.0,0.0,7,Surprise,-0.0,0.0,0.0,False,0.4286,specificity_preserved
stanza,coupable,coupable,4,Désignée,4,Culpabilité,0.8113,0.8113,4,Culpabilité,0.8113,0.8113,0.0,False,1.0,specificity_preserved
stanza,cour,cour,3,Suggérée,3,Dégoût,1.585,1.0,3,Dégoût,1.585,1.0,0.0,False,1.0,specificity_preserved
stanza,critiquée,critiquer,12,Comportementale,12,Colère,-0.0,0.0,56,Colère,-0.0,0.0,0.0,False,0.2143,specificity_preserved
stanza,critiqués,critiquer,6,Comportementale,6,Colère,-0.0,0.0,56,Colère,-0.0,0.0,0.0,False,0.1071,specificity_preserved
stanza,croisière,croisière,4,Suggérée,4,Joie,0.8113,0.8113,4,Joie,0.8113,0.8113,0.0,False,1.0,specificity_preserved
stanza,cu,cu,3,Montrée,3,Dégoût,0.9183,0.9183,3,Dégoût,0.9183,0.9183,0.0,False,1.0,specificity_preserved
stanza,cul,cul,3,Montrée,3,Colère,0.9183,0.9183,3,Colère,0.9183,0.9183,0.0,False,1.0,specificity_preserved
stanza,admiration,admiration,3,Désignée,3,Admiration,-0.0,0.0,3,Admiration,-0.0,0.0,0.0,False,1.0,specificity_preserved
stanza,héros,héros,6,Suggérée,6,Admiration,0.65,0.65,6,Admiration,0.65,0.65,0.0,False,1.0,specificity_preserved
stanza,génial,génial,16,Désignée,16,Joie,1.5016,0.7508,16,Joie,1.5016,0.7508,0.0,False,1.0,specificity_preserved
stanza,habits,habit,3,Suggérée,3,Colère,1.585,1.0,3,Colère,1.585,1.0,0.0,False,1.0,specificity_preserved
stanza,fâchés,fâcher,5,Désignée,5,Colère,-0.0,0.0,7,Colère,-0.0,0.0,0.0,False,0.7143,specificity_preserved
stanza,fête,fête,30,Comportementale,30,Joie,-0.0,0.0,32,Joie,-0.0,0.0,0.0,False,0.9375,specificity_preserved
stanza,fêter,fêter,5,Comportementale,5,Joie,0.971,0.971,5,Joie,0.971,0.971,0.0,False,1.0,specificity_preserved
stanza,hein,hein,3,Montrée,3,Surprise,0.9183,0.9183,3,Surprise,0.9183,0.9183,0.0,False,1.0,specificity_preserved
stanza,heureuse,heureux,5,Désignée,5,Joie,-0.0,0.0,35,Joie,-0.0,0.0,0.0,False,0.1429,specificity_preserved
stanza,heureusement,heureusement,18,Désignée,18,Joie,-0.0,0.0,18,Joie,-0.0,0.0,0.0,False,1.0,specificity_preserved
stanza,heureuses,heureux,3,Désignée,3,Joie,-0.0,0.0,35,Joie,-0.0,0.0,0.0,False,0.0857,specificity_preserved
stanza,heureux,heureux,27,Désignée,27,Joie,-0.0,0.0,35,Joie,-0.0,0.0,0.0,False,0.7714,specificity_preserved
stanza,homme,homme,4,Suggérée,4,Colère,1.5,0.9464,4,Colère,1.5,0.9464,0.0,False,1.0,specificity_preserved
stanza,admirer,admirer,3,Désignée,3,Admiration,-0.0,0.0,7,Admiration,-0.0,0.0,0.0,False,0.4286,specificity_preserved
stanza,humiliations,humiliation,4,Désignée,4,Embarras,0.8113,0.8113,4,Embarras,0.8113,0.8113,0.0,False,1.0,specificity_preserved
stanza,partager,partager,3,Suggérée,3,Colère,0.9183,0.9183,3,Colère,0.9183,0.9183,0.0,False,1.0,specificity_preserved
stanza,partout,partout,3,Suggérée,3,Fierté,1.585,1.0,3,Fierté,1.585,1.0,0.0,False,1.0,specificity_preserved
stanza,party,party,3,Suggérée,3,Joie,-0.0,0.0,3,Joie,-0.0,0.0,0.0,False,1.0,specificity_preserved
stanza,paul,paul,7,Montrée,7,Colère,0.8631,0.8631,7,Colère,0.8631,0.8631,0.0,False,1.0,specificity_preserved
stanza,nobel,nobel,4,Suggérée,4,Fierté,1.0,1.0,4,Fierté,1.0,1.0,0.0,False,1.0,specificity_preserved
stanza,nom,nom,3,Montrée,3,Colère,1.585,1.0,3,Colère,1.585,1.0,0.0,False,1.0,specificity_preserved
stanza,normal,normal,9,Suggérée,9,Embarras,2.7255,0.9708,9,Embarras,2.7255,0.9708,0.0,False,1.0,specificity_preserved
stanza,nouvelle,nouveau,1,Suggérée,5,Joie,0.7219,0.7219,5,Joie,0.7219,0.7219,0.0,False,0.2,specificity_preserved
stanza,nouvelle,nouvelle,4,Suggérée,5,Joie,0.7219,0.7219,5,Joie,0.7219,0.7219,0.0,False,0.8,specificity_preserved
stanza,noël,noël,3,Suggérée,3,Joie,-0.0,0.0,3,Joie,-0.0,0.0,0.0,False,1.0,specificity_preserved
stanza,cause,cause,4,Suggérée,4,Joie,1.5,0.9464,4,Joie,1.5,0.9464,0.0,False,1.0,specificity_preserved
stanza,championne,championne,8,Suggérée,8,Fierté,1.0,1.0,8,Fierté,1.0,1.0,0.0,False,1.0,specificity_preserved
stanza,chouette,chouette,3,Montrée,3,Joie,-0.0,0.0,3,Joie,-0.0,0.0,0.0,False,1.0,specificity_preserved
stanza,chance,chance,13,Suggérée,13,Joie,1.6692,0.8346,13,Joie,1.6692,0.8346,0.0,False,1.0,specificity_preserved
stanza,oh,oh,18,Montrée,18,Surprise,1.4628,0.7314,18,Surprise,1.4628,0.7314,0.0,False,1.0,specificity_preserved
stanza,originale,original,3,Suggérée,3,Surprise,-0.0,0.0,3,Surprise,-0.0,0.0,0.0,False,1.0,specificity_preserved
stanza,moqueries,moquerie,5,Suggérée,5,Embarras,0.7219,0.7219,5,Embarras,0.7219,0.7219,0.0,False,1.0,specificity_preserved
stanza,mouvement,mouvement,5,Comportementale,5,Colère,-0.0,0.0,6,Colère,-0.0,0.0,0.0,False,0.8333,specificity_preserved
stanza,muslim,muslim,3,Montrée,3,Colère,-0.0,0.0,3,Colère,-0.0,0.0,0.0,False,1.0,specificity_preserved
stanza,mystérieux,mystérieux,3,Suggérée,3,Peur,0.9183,0.9183,3,Peur,0.9183,0.9183,0.0,False,1.0,specificity_preserved
stanza,mère,mère,3,Montrée,3,Colère,-0.0,0.0,3,Colère,-0.0,0.0,0.0,False,1.0,specificity_preserved
stanza,mécontentement,mécontentement,15,Désignée,15,Colère,-0.0,0.0,18,Colère,-0.0,0.0,0.0,False,0.8333,specificity_preserved
stanza,mécontentements,mécontentement,3,Désignée,3,Colère,-0.0,0.0,18,Colère,-0.0,0.0,0.0,False,0.1667,specificity_preserved
stanza,papa,papa,3,Suggérée,3,Tristesse,0.9183,0.9183,3,Tristesse,0.9183,0.9183,0.0,False,1.0,specificity_preserved
stanza,pardon,pardon,5,Montrée,5,Tristesse,1.9219,0.961,5,Tristesse,1.9219,0.961,0.0,False,1.0,specificity_preserved
stanza,parents,parent,5,Suggérée,5,Joie,1.5219,0.9602,5,Joie,1.5219,0.9602,0.0,False,1.0,specificity_preserved
stanza,champs,champ,3,Suggérée,3,Colère,1.585,1.0,3,Colère,1.585,1.0,0.0,False,1.0,specificity_preserved
stanza,polémique,polémique,4,Suggérée,4,Colère,-0.0,0.0,4,Colère,-0.0,0.0,0.0,False,1.0,specificity_preserved
stanza,porc,porc,9,Montrée,9,Dégoût,1.2244,0.7725,9,Dégoût,1.2244,0.7725,0.0,False,1.0,specificity_preserved
stanza,pk,pk,4,Montrée,4,Colère,-0.0,0.0,4,Colère,-0.0,0.0,0.0,False,1.0,specificity_preserved
stanza,pauvreté,pauvreté,4,Suggérée,4,Peur,1.5,0.9464,4,Peur,1.5,0.9464,0.0,False,1.0,specificity_preserved
stanza,pavé,pavé,3,Montrée,3,Tristesse,0.9183,0.9183,3,Tristesse,0.9183,0.9183,0.0,False,1.0,specificity_preserved
stanza,pays,pays,9,Suggérée,9,Peur,2.1972,0.9463,9,Peur,2.1972,0.9463,0.0,False,1.0,specificity_preserved
stanza,pd,pd,5,Montrée,5,Colère,1.371,0.865,5,Colère,1.371,0.865,0.0,False,1.0,specificity_preserved
stanza,chienne,chienne,3,Montrée,3,Dégoût,0.9183,0.9183,3,Dégoût,0.9183,0.9183,0.0,False,1.0,specificity_preserved
stanza,chier,chier,3,Montrée,3,Colère,-0.0,0.0,3,Colère,-0.0,0.0,0.0,False,1.0,specificity_preserved
stanza,choc,choc,4,Désignée,4,Surprise,1.5,0.9464,4,Surprise,1.5,0.9464,0.0,False,1.0,specificity_preserved
stanza,perdrait,pordre,3,Suggérée,3,Tristesse,0.9183,0.9183,3,Tristesse,0.9183,0.9183,0.0,False,1.0,specificity_preserved
stanza,persécutions,persécution,3,Désignée,3,Peur,0.9183,0.9183,3,Peur,0.9183,0.9183,0.0,False,1.0,specificity_preserved
stanza,peu,peu,8,Montrée,8,Colère,1.9056,0.9528,8,Colère,1.9056,0.9528,0.0,False,1.0,specificity_preserved
stanza,pierre,pierre,5,Montrée,5,Colère,-0.0,0.0,5,Colère,-0.0,0.0,0.0,False,1.0,specificity_preserved
stanza,chien,chien,5,Montrée,5,Colère,1.5219,0.9602,5,Colère,1.5219,0.9602,0.0,False,1.0,specificity_preserved
stanza,ours,ours,3,Suggérée,3,Peur,-0.0,0.0,3,Peur,-0.0,0.0,0.0,False,1.0,specificity_preserved
stanza,ouvert,ouvrir,2,Suggérée,3,Colère,1.585,1.0,3,Colère,1.585,1.0,0.0,False,0.6667,specificity_preserved
stanza,anglais,anglais,5,Suggérée,5,Tristesse,0.971,0.971,5,Tristesse,0.971,0.971,0.0,False,1.0,specificity_preserved
stanza,panique,panique,11,Désignée,11,Peur,-0.0,0.0,11,Peur,-0.0,0.0,0.0,False,1.0,specificity_preserved
stanza,emploi,emploi,3,Suggérée,3,Colère,1.585,1.0,3,Colère,1.585,1.0,0.0,False,1.0,specificity_preserved
stanza,emporte,emporter,3,Comportementale,3,Colère,-0.0,0.0,4,Colère,-0.0,0.0,0.0,False,0.75,specificity_preserved
stanza,emprisonné,emprisonner,4,Suggérée,4,Peur,1.0,1.0,4,Peur,1.0,1.0,0.0,False,1.0,specificity_preserved
stanza,encore,encore,12,Suggérée,12,Peur,2.4591,0.9513,12,Peur,2.4591,0.9513,0.0,False,1.0,specificity_preserved
stanza,enfin,enfin,3,Montrée,3,Colère,1.585,1.0,3,Colère,1.585,1.0,0.0,False,1.0,specificity_preserved
stanza,ensemble,ensemble,3,Suggérée,3,Joie,0.9183,0.9183,3,Joie,0.9183,0.9183,0.0,False,1.0,specificity_preserved
stanza,enthousiasme,enthousiasme,8,Désignée,8,Joie,-0.0,0.0,8,Joie,-0.0,0.0,0.0,False,1.0,specificity_preserved
stanza,envie,envie,3,Suggérée,3,Admiration,1.585,1.0,3,Admiration,1.585,1.0,0.0,False,1.0,specificity_preserved
stanza,peur,peur,131,Désignée,131,Peur,0.0647,0.0647,131,Peur,0.0647,0.0647,0.0,False,1.0,specificity_preserved
stanza,coeur,coeur,3,Montrée,3,Joie,1.585,1.0,3,Joie,1.585,1.0,0.0,False,1.0,specificity_preserved
stanza,colère,colère,54,Désignée,54,Colère,-0.0,0.0,54,Colère,-0.0,0.0,0.0,False,1.0,specificity_preserved
stanza,contre,contre,12,Comportementale,12,Colère,1.4183,0.7091,12,Colère,1.4183,0.7091,0.0,False,1.0,specificity_preserved
stanza,cool,cool,7,Désignée,7,Admiration,1.3788,0.8699,7,Admiration,1.3788,0.8699,0.0,False,1.0,specificity_preserved
stanza,corps,corps,3,Suggérée,3,Dégoût,1.585,1.0,3,Dégoût,1.585,1.0,0.0,False,1.0,specificity_preserved
stanza,corruption,corruption,5,Suggérée,5,Colère,-0.0,0.0,5,Colère,-0.0,0.0,0.0,False,1.0,specificity_preserved
stanza,couilles,couille,6,Montrée,6,Colère,0.65,0.65,6,Colère,0.65,0.65,0.0,False,1.0,specificity_preserved
stanza,couleurs,couleur,3,Comportementale,3,Fierté,1.585,1.0,3,Fierté,1.585,1.0,0.0,False,1.0,specificity_preserved
stanza,manifestent,manifester,15,Comportementale,15,Colère,-0.0,0.0,50,Colère,-0.0,0.0,0.0,False,0.3,specificity_preserved
stanza,manifester,manifester,15,Comportementale,15,Colère,-0.0,0.0,50,Colère,-0.0,0.0,0.0,False,0.3,specificity_preserved
stanza,manifesté,manifester,16,Comportementale,16,Colère,-0.0,0.0,50,Colère,-0.0,0.0,0.0,False,0.32,specificity_preserved
stanza,mariage,mariage,7,Suggérée,7,Joie,1.1488,0.7248,7,Joie,1.1488,0.7248,0.0,False,1.0,specificity_preserved
stanza,marre,marre,7,Désignée,7,Colère,-0.0,0.0,7,Colère,-0.0,0.0,0.0,False,1.0,specificity_preserved
stanza,paris,paris,3,Suggérée,3,Joie,0.9183,0.9183,3,Joie,0.9183,0.9183,0.0,False,1.0,specificity_preserved
stanza,misère,misère,3,Désignée,3,Tristesse,-0.0,0.0,3,Tristesse,-0.0,0.0,0.0,False,1.0,specificity_preserved
stanza,malgré,malgré,4,Montrée,4,Tristesse,0.8113,0.8113,4,Tristesse,0.8113,0.8113,0.0,False,1.0,specificity_preserved
stanza,malheur,malheur,15,Désignée,15,Tristesse,0.9183,0.9183,15,Tristesse,0.9183,0.9183,0.0,False,1.0,specificity_preserved
